instance_id,content_id,original_path,relative_path,vision_domain,families,trace_status,parent_instance_id,parent_content_id,parent_path,bbox_id,bbox,bbox_x,bbox_y,bbox_w,bbox_h
file_db8f38d6e6bdb2f1,asset_1dab5c000746ebe5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000127.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000127.png,ads,got,traceable_parent_bbox,file_71187a594ac62775,asset_8f12b42d0ca2b4d8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103309_076\pre_click.png,378,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_54f162f1f1ac5a0d,asset_05e39c545c2d589c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000128.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000128.png,ads,play_triangle,traceable_parent_bbox,file_59713b03f8596456,asset_0708cb1550a35190,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103316_281\pre_click.png,499,"[413.7674418604651, 351.25581395348837, 86.32558139534882, 29.767441860465112]",413.767,351.256,86.326,29.767
file_a24788aa155dd179,asset_3ace1f0522c58233,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000129.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000129.png,ads,play_triangle,traceable_parent_bbox,file_59713b03f8596456,asset_0708cb1550a35190,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103316_281\pre_click.png,500,"[555.1627906976744, 352.74418604651163, 80.37209302325584, 26.790697674418595]",555.163,352.744,80.372,26.791
file_8646ff8ca8335918,asset_0a4e900ac50de596,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000130.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000130.png,ads,play_triangle,traceable_parent_bbox,file_59713b03f8596456,asset_0708cb1550a35190,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103316_281\pre_click.png,501,"[693.5813953488372, 349.7674418604651, 83.34883720930236, 31.25581395348837]",693.581,349.767,83.349,31.256
file_14caa55f8b8cccfe,asset_bcc1721bb55d1642,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000131.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000131.png,ads,x_mark,traceable_parent_bbox,file_112e4d98d4d3187e,asset_a22015a39ceeea98,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103334_541\pre_click.png,538,"[904.9302325581396, 20.837209302325583, 50.604651162790674, 38.69767441860465]",904.930,20.837,50.605,38.698
file_45282982dc7fe8e8,asset_418166c027e47553,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000132.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000132.png,ads,got,traceable_parent_bbox,file_e8283bd2fd1937ff,asset_9bec455be1a9ff9f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103339_362\pre_click.png,365,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_c15bee436f7a2f64,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000133.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000133.png,ads,play_triangle,traceable_parent_bbox,file_0b66694597b54f68,asset_1a8f1057dabc1298,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103346_364\pre_click.png,444,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744
file_cf7c21442008830c,asset_966793a379a174df,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000134.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000134.png,ads,play_triangle,traceable_parent_bbox,file_0b66694597b54f68,asset_1a8f1057dabc1298,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103346_364\pre_click.png,445,"[558.1395348837209, 349.7674418604651, 74.41860465116281, 29.767441860465112]",558.140,349.767,74.419,29.767
file_46d7d0408c058727,asset_bcc1721bb55d1642,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000135.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000135.png,ads,x_mark,traceable_parent_bbox,file_e6f7ba990a948524,asset_88fa02004a9414b1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103404_419\pre_click.png,539,"[904.9302325581396, 20.837209302325583, 50.604651162790674, 38.69767441860465]",904.930,20.837,50.605,38.698
file_415b1759ce91e1fe,asset_8b5a5bf502b06ef1,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000136.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000136.png,ads,got,traceable_parent_bbox,file_db49bf887e265597,asset_ea9db94b7ce859c8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103409_095\pre_click.png,362,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_93708138367d2995,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000137.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000137.png,ads,play_triangle,traceable_parent_bbox,file_ce25688a8105327b,asset_034c95ebeeafb59d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103415_721\pre_click.png,429,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744
file_09262bd1f2321a7b,asset_b2038ae70ba4928b,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000138.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000138.png,ads,arrow,traceable_parent_bbox,file_da864522afdb89d0,asset_a8c046362b7c3a83,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103437_228\pre_click.png,533,"[20.837209302325583, 23.813953488372093, 87.81395348837208, 40.18604651162791]",20.837,23.814,87.814,40.186
file_d434d859462d0aee,asset_9374af084265b151,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000139.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000139.png,ads,arrow,traceable_parent_bbox,file_34b9a227728e3bfe,asset_bd867d8ca4f950a1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103453_684\pre_click.png,544,"[22.325581395348838, 19.348837209302324, 87.81395348837209, 43.16279069767442]",22.326,19.349,87.814,43.163
file_88211eacebd07018,asset_859c7278c0adf604,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000140.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000140.png,ads,got,traceable_parent_bbox,file_e84f6ed9eb694b4b,asset_bee02848004e407e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103458_461\pre_click.png,363,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_f4f35fb8b2be28a3,asset_0f4b94e17468addc,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000141.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000141.png,ads,play_triangle,traceable_parent_bbox,file_d6a5e9c6056c107f,asset_4591e916a09ac92d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103505_403\pre_click.png,430,"[692.0930232558139, 348.27906976744185, 81.8604651162791, 32.74418604651163]",692.093,348.279,81.860,32.744
file_3d395ad108b7d05d,asset_d0d6af500a45886e,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000142.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000142.png,ads,arrow,traceable_parent_bbox,file_478199b7bd4b56ef,asset_933867506167748c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103522_968\pre_click.png,553,"[11.906976744186046, 16.372093023255815, 99.72093023255815, 44.651162790697676]",11.907,16.372,99.721,44.651
file_4135329ece6fef7b,asset_5367678d7e7c5c9e,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000143.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000143.png,ads,arrow,traceable_parent_bbox,file_0da279b51f55bf02,asset_8703752af0de26e6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103539_279\pre_click.png,578,"[17.86046511627907, 17.86046511627907, 92.27906976744185, 50.60465116279069]",17.860,17.860,92.279,50.605
file_a5819c59dda8a986,asset_9869e8ef27cf226c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000144.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000144.png,ads,got,traceable_parent_bbox,file_2c535b6ebeb60a97,asset_f87c9cf0e4be2b5b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103543_976\pre_click.png,360,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_f8a408d2b9fbc248,asset_8951e1d6b133fc43,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000145.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000145.png,ads,free,traceable_parent_bbox,file_71268df46f057ffe,asset_3440be3489100fea,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103815_303\pre_click.png,587,"[361.6744186046512, 279.8139534883721, 56.55813953488371, 31.25581395348837]",361.674,279.814,56.558,31.256
file_6795d3c28a8fb0c6,asset_ec5d107e852b1436,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000146.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000146.png,ads,free,traceable_parent_bbox,file_71268df46f057ffe,asset_3440be3489100fea,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103815_303\pre_click.png,588,"[683.1627906976744, 281.30232558139534, 92.27906976744191, 28.279069767441854]",683.163,281.302,92.279,28.279
file_2366ed5d4044abf4,asset_aaa32e3378ef441e,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000147.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000147.png,ads,got,traceable_parent_bbox,file_6375cb39f73c5d55,asset_dfb5d8eada9b27a8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103833_543\pre_click.png,419,"[415.25581395348837, 136.93023255813952, 130.97674418604646, 41.67441860465118]",415.256,136.930,130.977,41.674
file_8c2cfa4ed0b03676,asset_251751890e71370a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000148.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000148.png,ads,free,traceable_parent_bbox,file_edc2165d62ffd5b5,asset_472f8329bd8f7465,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103838_936\pre_click.png,592,"[361.6744186046512, 279.8139534883721, 56.55813953488371, 31.25581395348837]",361.674,279.814,56.558,31.256
file_92bf9affe27f402d,asset_0ef553bd6095965f,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000149.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000149.png,ads,arrow,traceable_parent_bbox,file_f2f2f157be6ee788,asset_2be1fd5f1bc9db7b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103900_284\pre_click.png,602,"[17.86046511627907, 20.837209302325583, 90.7906976744186, 40.18604651162791]",17.860,20.837,90.791,40.186
file_8f81870f1b024972,asset_83b54a80ca6e589f,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000150.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000150.png,ads,arrow,traceable_parent_bbox,file_0a532226a5de6f69,asset_6452ed8c706702e0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103916_962\pre_click.png,547,"[22.325581395348838, 19.348837209302324, 87.81395348837209, 43.16279069767442]",22.326,19.349,87.814,43.163
file_5e205dc34084d8c9,asset_ec36a0a1359d3407,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000151.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000151.png,ads,got,traceable_parent_bbox,file_dab1f9d4381f3139,asset_c58141b127eeafdf,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103922_079\pre_click.png,418,"[415.25581395348837, 136.93023255813952, 130.97674418604646, 41.67441860465118]",415.256,136.930,130.977,41.674
file_5fccc5205c204e5e,asset_251751890e71370a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000152.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000152.png,ads,free,traceable_parent_bbox,file_6e2fe645f066194d,asset_76a6f491f73ac113,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103928_008\pre_click.png,589,"[361.6744186046512, 279.8139534883721, 56.55813953488371, 31.25581395348837]",361.674,279.814,56.558,31.256
file_0174b767cdb80e0d,asset_50ad02b705cc23fb,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000153.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000153.png,ads,arrow,traceable_parent_bbox,file_f4499d909a31b0ec,asset_a1ac0b11becd6602,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103945_649\pre_click.png,534,"[20.837209302325583, 23.813953488372093, 87.81395348837208, 40.18604651162791]",20.837,23.814,87.814,40.186
file_bedd66115ab8ef28,asset_a419bfb7ea738f2f,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000154.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000154.png,ads,arrow,traceable_parent_bbox,file_b31abbba4adde4f4,asset_ed03a706db99167f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104002_411\pre_click.png,581,"[17.86046511627907, 17.86046511627907, 92.27906976744185, 50.60465116279069]",17.860,17.860,92.279,50.605
file_4790826d4d4880c1,asset_93a1e4b128f9b908,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000155.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000155.png,ads,got,traceable_parent_bbox,file_ccd7c4d5f49243cc,asset_4ee16d56c58dd272,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104007_369\pre_click.png,416,"[415.25581395348837, 136.93023255813952, 130.97674418604646, 41.67441860465118]",415.256,136.930,130.977,41.674
file_a9355be9f4016068,asset_251751890e71370a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000156.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000156.png,ads,free,traceable_parent_bbox,file_00a3f38cbba0c899,asset_c8294af90676c7fb,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104013_193\pre_click.png,591,"[361.6744186046512, 279.8139534883721, 56.55813953488371, 31.25581395348837]",361.674,279.814,56.558,31.256
file_e8faeac1714fec7c,asset_bcc1721bb55d1642,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000157.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000157.png,ads,x_mark,traceable_parent_bbox,file_82931277e30e6366,asset_b491c092e60ab7ec,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104031_618\pre_click.png,540,"[904.9302325581396, 20.837209302325583, 50.604651162790674, 38.69767441860465]",904.930,20.837,50.605,38.698
file_42eec0ac8415b5a9,asset_232e5768608a77e9,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000158.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000158.png,ads,got,traceable_parent_bbox,file_99b7399d75e76bac,asset_e29e070478769a5a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104036_562\pre_click.png,417,"[415.25581395348837, 136.93023255813952, 130.97674418604646, 41.67441860465118]",415.256,136.930,130.977,41.674
file_2f60ce63befa723d,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000159.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000159.png,ads,play_triangle,traceable_parent_bbox,file_d124ee512901cd21,asset_7d85c00dfbdaffb0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104415_308\pre_click.png,458,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_93bb21d0c9b6b5ab,asset_6104349d1d13028a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000160.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000160.png,ads,x_mark,traceable_parent_bbox,file_6b4de3af61b1471d,asset_d8c0172a5dccbe94,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104434_299\pre_click.png,566,"[884.0930232558139, 29.767441860465116, 72.93023255813955, 29.767441860465116]",884.093,29.767,72.930,29.767
file_c55a07ff89eb44d9,asset_07806939f8188a93,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000161.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000161.png,ads,got,traceable_parent_bbox,file_f589bf3adae9de18,asset_c9a7e51749cf8f15,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104439_330\pre_click.png,349,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_5d0f4d547f12a1f9,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000162.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000162.png,ads,play_triangle,traceable_parent_bbox,file_000c5c9bc35e5571,asset_af4ac045fe361ae2,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104444_893\pre_click.png,459,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_6238053c8e348d24,asset_6104349d1d13028a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000163.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000163.png,ads,x_mark,traceable_parent_bbox,file_eeab19a2bde74ac3,asset_2897a5436052bf8d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104503_519\pre_click.png,567,"[884.0930232558139, 29.767441860465116, 72.93023255813955, 29.767441860465116]",884.093,29.767,72.930,29.767
file_a2eefc3b32cd77d2,asset_c067442c423acf78,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000164.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000164.png,ads,got,traceable_parent_bbox,file_7eaf2c2abbcc016e,asset_4f4f5e5e18b46918,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104508_392\pre_click.png,350,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_a7e95226550c356b,asset_53beadffe200f55d,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000165.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000165.png,ads,x_mark,traceable_parent_bbox,file_e2dc0a76dedfbec4,asset_2a51e0578cf9c84a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104532_540\pre_click.png,584,"[890.046511627907, 23.813953488372093, 61.02325581395348, 41.674418604651166]",890.047,23.814,61.023,41.674
file_081b7fcf077b5e2e,asset_4baeb732de29dc99,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000166.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000166.png,ads,got,traceable_parent_bbox,file_df9043a63c73eca2,asset_6159aee26fde0e86,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104537_361\pre_click.png,351,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_953448be23ae1db9,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000167.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000167.png,ads,play_triangle,traceable_parent_bbox,file_4e3c0706642b8383,asset_af652761d35e3973,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104543_011\pre_click.png,460,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_f3370fca6a5a25e5,asset_6104349d1d13028a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000168.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000168.png,ads,x_mark,traceable_parent_bbox,file_a1c320a4d8aaf2c1,asset_5e7585d8c6982b8e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104600_932\pre_click.png,568,"[884.0930232558139, 29.767441860465116, 72.93023255813955, 29.767441860465116]",884.093,29.767,72.930,29.767
file_820f998b0a7abeb8,asset_5b8b9efcafa07e95,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000169.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000169.png,ads,got,traceable_parent_bbox,file_1dfb8cd3f6b15812,asset_dd7bdc0938458765,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104605_823\pre_click.png,352,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_fa25aed9644a99f2,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000170.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000170.png,ads,play_triangle,traceable_parent_bbox,file_fb5a9c7ca47d74c9,asset_36af96f4aa307967,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104611_338\pre_click.png,461,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_b2e085b44f5a5d9d,asset_6104349d1d13028a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000171.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000171.png,ads,x_mark,traceable_parent_bbox,file_f4a5a330abb12f81,asset_a2c0aa7c60b2fe1e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104629_489\pre_click.png,569,"[884.0930232558139, 29.767441860465116, 72.93023255813955, 29.767441860465116]",884.093,29.767,72.930,29.767
file_46fa0185f555034a,asset_e726e438d0e40ddd,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000172.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000172.png,ads,got,traceable_parent_bbox,file_b105a6abcd9f2825,asset_466fab917a48add3,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104634_279\pre_click.png,355,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_8598f00aa97cf91c,asset_6104349d1d13028a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000173.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000173.png,ads,x_mark,traceable_parent_bbox,file_4d905d34a600dd2f,asset_ed94795b4d045d53,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105157_911\pre_click.png,570,"[884.0930232558139, 29.767441860465116, 72.93023255813955, 29.767441860465116]",884.093,29.767,72.930,29.767
file_903e2f9644579f3a,asset_b6d5a1716e40d6af,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000174.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000174.png,ads,got,traceable_parent_bbox,file_8cd0c36154528798,asset_e050dd8726171b15,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105202_851\pre_click.png,383,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_2522e538caa87309,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000175.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000175.png,ads,play_triangle,traceable_parent_bbox,file_2114edf9c5eae20b,asset_ca3f0fd5dfd906d4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105209_090\pre_click.png,471,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_20a9c5333b15a0aa,asset_4a60fdfab002b186,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000176.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000176.png,ads,arrow,traceable_parent_bbox,file_fe3c153bd2345be4,asset_8e0ca4346ff5797d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105226_844\pre_click.png,572,"[16.372093023255815, 23.813953488372093, 96.74418604651163, 43.162790697674424]",16.372,23.814,96.744,43.163
