image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split,label_source,weak_label_rule,event_id,proposal_source,template_name,bbox_crop,event_dir
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01276_play_triangle_asset_3e2ac2ef5377fc3b.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_3e2ac2ef5377fc3b,click_success_20260713_102508_020,file_1c610c21e82f0a3b,asset_3e2ac2ef5377fc3b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01277_got_asset_cc988facf7de4b10.png,got,0,0,0,0,0,1,0,reviewed,content:asset_cc988facf7de4b10,click_success_20260713_102516_921,file_561deffd5e29abeb,asset_cc988facf7de4b10,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01278_free_asset_49c3633bf8d96c23.png,free,0,0,0,0,1,0,0,reviewed,content:asset_49c3633bf8d96c23,click_success_20260713_102525_452,file_034039de9157fe6e,asset_49c3633bf8d96c23,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01279_play_triangle_asset_7acc39b655a0bda9.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_7acc39b655a0bda9,click_success_20260713_102601_006,file_4b40434ea29380f7,asset_7acc39b655a0bda9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01280_got_asset_8f85cf781a2c4892.png,got,0,0,0,0,0,1,0,reviewed,content:asset_8f85cf781a2c4892,click_success_20260713_102609_950,file_f759dfcce3ea6dba,asset_8f85cf781a2c4892,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01281_got_asset_673e1ce09b1c7183.png,got,0,0,0,0,0,1,0,reviewed,content:asset_673e1ce09b1c7183,click_success_20260713_102831_533,file_4efc8ba784626b00,asset_673e1ce09b1c7183,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01282_x_mark_asset_13fae01f38c68d9b.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_13fae01f38c68d9b,click_success_20260713_102840_468,file_28db17c1fdc6810f,asset_13fae01f38c68d9b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01283_play_triangle_asset_161fe2d19fd904c5.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_161fe2d19fd904c5,click_success_20260713_102941_228,file_709feda930d44fc0,asset_161fe2d19fd904c5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01284_got_asset_88b020cf71cd95fe.png,got,0,0,0,0,0,1,0,reviewed,content:asset_88b020cf71cd95fe,click_success_20260713_102950_486,file_5bb144b3ebce64b2,asset_88b020cf71cd95fe,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01285_play_triangle_asset_88342de1955d7710.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_88342de1955d7710,click_success_20260713_103043_470,file_ac3e4fe5765358fe,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01286_got_asset_d94098ff97a6d4e1.png,got,0,0,0,0,0,1,0,reviewed,content:asset_d94098ff97a6d4e1,click_success_20260713_103115_232,file_a5745491741dd931,asset_d94098ff97a6d4e1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01287_play_triangle_asset_76e8e41d64c43242.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_76e8e41d64c43242,click_success_20260713_103123_852,file_53aaf77bc2d63184,asset_76e8e41d64c43242,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01288_play_triangle_asset_ff5fa003b27b535b.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_ff5fa003b27b535b,click_success_20260713_103231_073,file_0b9a658f960097b9,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01289_got_asset_56d393572f6f818f.png,got,0,0,0,0,0,1,0,reviewed,content:asset_56d393572f6f818f,click_success_20260713_103240_006,file_0e55e2d594079fed,asset_56d393572f6f818f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01290_play_triangle_asset_472bfd838b165cc8.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_472bfd838b165cc8,click_success_20260713_103248_223,file_0cb007c6af738353,asset_472bfd838b165cc8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01291_play_triangle_asset_c7e460477e6815ca.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_c7e460477e6815ca,click_success_20260713_103353_299,file_0cb2478740ea3954,asset_c7e460477e6815ca,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01292_got_asset_2b0bcfa2d943e368.png,got,0,0,0,0,0,1,0,reviewed,content:asset_2b0bcfa2d943e368,click_success_20260713_103403_052,file_da898d64ad5b3d30,asset_2b0bcfa2d943e368,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01293_play_triangle_asset_c2c2dd5810451d31.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_c2c2dd5810451d31,click_success_20260713_103411_857,file_95b833f90a11d605,asset_c2c2dd5810451d31,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01294_play_triangle_asset_57057a2072ac0aa9.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_57057a2072ac0aa9,click_success_20260713_103511_714,file_54dcfd8a6e1ab7bd,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01295_got_asset_6e8a5d255426a167.png,got,0,0,0,0,0,1,0,reviewed,content:asset_6e8a5d255426a167,click_success_20260713_103520_712,file_02ce57272c84b6f5,asset_6e8a5d255426a167,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01296_play_triangle_asset_ebdc895ca71436f4.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_ebdc895ca71436f4,click_success_20260713_103528_711,file_5d7a867c228aefef,asset_ebdc895ca71436f4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01297_play_triangle_asset_8bcc258909ab5d1b.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_8bcc258909ab5d1b,click_success_20260713_103600_510,file_201035a596c9f39e,asset_8bcc258909ab5d1b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01298_got_asset_5d8ca4120212a47b.png,got,0,0,0,0,0,1,0,reviewed,content:asset_5d8ca4120212a47b,click_success_20260713_103609_541,file_dd15bfd220012da9,asset_5d8ca4120212a47b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01299_free_asset_300c377715d5afb0.png,free,0,0,0,0,1,0,0,reviewed,content:asset_300c377715d5afb0,click_success_20260713_132307_180,file_235d042046ef0efc,asset_300c377715d5afb0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132307_180\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132307_180\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01300_play_triangle_asset_52eb220e60027c56.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_52eb220e60027c56,click_success_20260713_132413_787,file_12942deaafab87b9,asset_52eb220e60027c56,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132413_787\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132413_787\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01301_free_asset_0ca047e6691654c6.png,free,0,0,0,0,1,0,0,reviewed,content:asset_0ca047e6691654c6,click_success_20260713_132432_330,file_a574b3c911c67677,asset_0ca047e6691654c6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01302_play_triangle_asset_5ae52b786c1d5b30.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_5ae52b786c1d5b30,click_success_20260713_132506_535,file_6a655907ea5df0f6,asset_5ae52b786c1d5b30,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132506_535\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132506_535\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01303_got_asset_1ff75886bdde89cb.png,got,0,0,0,0,0,1,0,reviewed,content:asset_1ff75886bdde89cb,click_success_20260713_132517_247,file_20bbead1e685ba75,asset_1ff75886bdde89cb,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132517_247\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132517_247\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01304_free_asset_fac9e420afb5975f.png,free,0,0,0,0,1,0,0,reviewed,content:asset_fac9e420afb5975f,click_success_20260713_132525_866,file_1d5070a87234423c,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01305_play_triangle_asset_8263ab7cd58c1c1f.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_8263ab7cd58c1c1f,click_success_20260713_132603_698,file_255e40d648488c61,asset_8263ab7cd58c1c1f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01306_got_asset_25a22f5df74ffae1.png,got,0,0,0,0,0,1,0,reviewed,content:asset_25a22f5df74ffae1,click_success_20260713_132613_620,file_e41974232e7b3369,asset_25a22f5df74ffae1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132613_620\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132613_620\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01307_free_asset_d39eaaf081574a79.png,free,0,0,0,0,1,0,0,reviewed,content:asset_d39eaaf081574a79,click_success_20260713_135019_884,file_5e2cb9b5f76696fd,asset_d39eaaf081574a79,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135019_884\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135019_884\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01308_got_asset_4d6685ea797b7292.png,got,0,0,0,0,0,1,0,reviewed,content:asset_4d6685ea797b7292,click_success_20260713_135039_335,file_e1800e087389adce,asset_4d6685ea797b7292,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01309_free_asset_fac9e420afb5975f.png,free,0,0,0,0,1,0,0,reviewed,content:asset_fac9e420afb5975f,click_success_20260713_135045_291,file_fb098839f9644186,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01310_x_mark_asset_6d53b8801d29cfb7.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_6d53b8801d29cfb7,click_success_20260713_135103_925,file_095d6322a813c6b4,asset_6d53b8801d29cfb7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135103_925\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135103_925\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01311_got_asset_6f98cd8786ef6aa9.png,got,0,0,0,0,0,1,0,reviewed,content:asset_6f98cd8786ef6aa9,click_success_20260713_135109_301,file_f1e86606970a4098,asset_6f98cd8786ef6aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01312_free_asset_fac9e420afb5975f.png,free,0,0,0,0,1,0,0,reviewed,content:asset_fac9e420afb5975f,click_success_20260713_135115_758,file_bfec20153c26acc4,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01313_x_mark_asset_6245704c040830e6.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_6245704c040830e6,click_success_20260713_135134_191,file_70e06950bb8b1955,asset_6245704c040830e6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135134_191\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135134_191\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01314_got_asset_c9fd61a5d932e963.png,got,0,0,0,0,0,1,0,reviewed,content:asset_c9fd61a5d932e963,click_success_20260713_135139_606,file_60bac38a55997464,asset_c9fd61a5d932e963,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01315_free_asset_fac9e420afb5975f.png,free,0,0,0,0,1,0,0,reviewed,content:asset_fac9e420afb5975f,click_success_20260713_135145_455,file_c24e99671a1ad255,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01316_x_mark_asset_90ce48e4e47a01c1.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_90ce48e4e47a01c1,click_success_20260713_135203_544,file_886b5d6376adfe5c,asset_90ce48e4e47a01c1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135203_544\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135203_544\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01317_got_asset_d03e45f89671476c.png,got,0,0,0,0,0,1,0,reviewed,content:asset_d03e45f89671476c,click_success_20260713_135208_961,file_e8cec87605007653,asset_d03e45f89671476c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135208_961\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135208_961\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01318_free_asset_02c72c16cadd5f8d.png,free,0,0,0,0,1,0,0,reviewed,content:asset_02c72c16cadd5f8d,click_success_20260713_135749_996,file_8ffbba45af380a08,asset_02c72c16cadd5f8d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135749_996\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135749_996\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01319_x_mark_asset_cd2eb5e6a77d8f9f.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_cd2eb5e6a77d8f9f,click_success_20260713_135808_322,file_336863d2e06088df,asset_cd2eb5e6a77d8f9f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135808_322\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135808_322\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01320_got_asset_91f479ecaa1bfa86.png,got,0,0,0,0,0,1,0,reviewed,content:asset_91f479ecaa1bfa86,click_success_20260713_135813_823,file_169eb54afbb52619,asset_91f479ecaa1bfa86,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135813_823\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135813_823\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01321_free_asset_fac9e420afb5975f.png,free,0,0,0,0,1,0,0,reviewed,content:asset_fac9e420afb5975f,click_success_20260713_135819_740,file_0eaa4839c84ae728,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
