distance,content_id_a,families_a,path_a,image_a,content_id_b,families_b,path_b,image_b
1,asset_3339e98614734240,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000017.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00092_got_asset_3339e98614734240.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_263e7f9b0146a7b8,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000024.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00099_got_asset_263e7f9b0146a7b8.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_56d6ee45d39394a2,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000033.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00108_got_asset_56d6ee45d39394a2.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_f920178f94c040b8,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000044.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00119_got_asset_f920178f94c040b8.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_6a071a9554a7c352,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000048.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00123_got_asset_6a071a9554a7c352.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_7dac488a639456b7,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000051.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00126_got_asset_7dac488a639456b7.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_d90adc52bfdb2470,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000054.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00129_got_asset_d90adc52bfdb2470.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_e4368f59b3fb23a5,next,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000088.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00163_next_asset_e4368f59b3fb23a5.png,asset_e1d07199af8a6097,google_play,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000109.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00184_google_play_asset_e1d07199af8a6097.png
1,asset_72017d57ab286b02,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000090.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00165_got_asset_72017d57ab286b02.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_1b3a6e6f798fa5a2,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000101.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00176_got_asset_1b3a6e6f798fa5a2.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_bcbfdc32bec94ea3,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000107.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00182_got_asset_bcbfdc32bec94ea3.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_636c3a424581ad0e,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000113.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00188_got_asset_636c3a424581ad0e.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_8b5a5bf502b06ef1,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000136.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00211_got_asset_8b5a5bf502b06ef1.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_93a1e4b128f9b908,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000155.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00230_got_asset_93a1e4b128f9b908.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_232e5768608a77e9,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000158.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00233_got_asset_232e5768608a77e9.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_5b8b9efcafa07e95,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000169.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00244_got_asset_5b8b9efcafa07e95.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_e726e438d0e40ddd,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000172.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00247_got_asset_e726e438d0e40ddd.png,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png
1,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png,asset_50b9da088c5bcf37,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000197.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00272_got_asset_50b9da088c5bcf37.png
1,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png,asset_143988364bdc2b21,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000199.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00274_got_asset_143988364bdc2b21.png
1,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png,asset_c90cef604d9a9e87,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000213.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00288_got_asset_c90cef604d9a9e87.png
1,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png,asset_12023eeb7ab4d73e,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000216.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00291_got_asset_12023eeb7ab4d73e.png
1,asset_49fd2de5653947b4,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00266_free_asset_49fd2de5653947b4.png,asset_566f3a1f4cc1ad7a,got,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000222.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00297_got_asset_566f3a1f4cc1ad7a.png
1,asset_10a60b88bb107d49,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080145_040\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00853_got_asset_10a60b88bb107d49.png,asset_fbc8aa9f5506c36f,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01092_got_x_mark_asset_fbc8aa9f5506c36f.png
1,asset_1a3ff2eb8f7093d8,arrow,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080901_974\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00869_arrow_asset_1a3ff2eb8f7093d8.png,asset_7b686d6471fd540c,arrow|next,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100319_204\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01015_arrow_next_asset_7b686d6471fd540c.png
1,asset_11db72d833ab9f3d,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081650_337\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00891_got_asset_11db72d833ab9f3d.png,asset_6f98cd8786ef6aa9,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01068_got_x_mark_asset_6f98cd8786ef6aa9.png
1,asset_11db72d833ab9f3d,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081650_337\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00891_got_asset_11db72d833ab9f3d.png,asset_c9fd61a5d932e963,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01071_got_x_mark_asset_c9fd61a5d932e963.png
1,asset_11db72d833ab9f3d,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081650_337\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00891_got_asset_11db72d833ab9f3d.png,asset_a7d9dca074810b98,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01083_got_x_mark_asset_a7d9dca074810b98.png
1,asset_dea8ae9d91e5e666,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090213_965\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00935_got_asset_dea8ae9d91e5e666.png,asset_4d6685ea797b7292,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01065_got_x_mark_asset_4d6685ea797b7292.png
1,asset_741a7dc2efc4ab03,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095626_251\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01002_got_asset_741a7dc2efc4ab03.png,asset_4d6685ea797b7292,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01065_got_x_mark_asset_4d6685ea797b7292.png
1,asset_b0b35ce09c8f69e6,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100125_922\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01007_got_asset_b0b35ce09c8f69e6.png,asset_4d6685ea797b7292,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01065_got_x_mark_asset_4d6685ea797b7292.png
1,asset_b1f9c1b9f8fac2f0,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100456_732\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01020_got_asset_b1f9c1b9f8fac2f0.png,asset_4d6685ea797b7292,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01065_got_x_mark_asset_4d6685ea797b7292.png
1,asset_263d9bbf7a74f119,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102305_939\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01028_got_asset_263d9bbf7a74f119.png,asset_4d6685ea797b7292,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01065_got_x_mark_asset_4d6685ea797b7292.png
1,asset_09db06e79617a5ab,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102427_930\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01031_got_asset_09db06e79617a5ab.png,asset_4d6685ea797b7292,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01065_got_x_mark_asset_4d6685ea797b7292.png
1,asset_8f85cf781a2c4892,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01037_got_asset_8f85cf781a2c4892.png,asset_4d6685ea797b7292,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01065_got_x_mark_asset_4d6685ea797b7292.png
1,asset_6f98cd8786ef6aa9,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01068_got_x_mark_asset_6f98cd8786ef6aa9.png,asset_603ade2051e58c6b,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01080_got_asset_603ade2051e58c6b.png
1,asset_c9fd61a5d932e963,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01071_got_x_mark_asset_c9fd61a5d932e963.png,asset_603ade2051e58c6b,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01080_got_asset_603ade2051e58c6b.png
1,asset_603ade2051e58c6b,got,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01080_got_asset_603ade2051e58c6b.png,asset_a7d9dca074810b98,got|x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_01083_got_x_mark_asset_a7d9dca074810b98.png
2,asset_f05a7a52f60d291b,arrow,ads2\assets\1_templates\close_icons\ad_issue_20260606_045316_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00008_arrow_asset_f05a7a52f60d291b.png,asset_dfe2e766e76863a7,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081714_190\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00893_x_mark_asset_dfe2e766e76863a7.png
2,asset_f05a7a52f60d291b,arrow,ads2\assets\1_templates\close_icons\ad_issue_20260606_045316_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00008_arrow_asset_f05a7a52f60d291b.png,asset_dfe2e766e76863a7,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081958_183\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00899_x_mark_asset_dfe2e766e76863a7.png
2,asset_f05a7a52f60d291b,arrow,ads2\assets\1_templates\close_icons\ad_issue_20260606_045316_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00008_arrow_asset_f05a7a52f60d291b.png,asset_dfe2e766e76863a7,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085710_406\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00917_x_mark_asset_dfe2e766e76863a7.png
2,asset_f05a7a52f60d291b,arrow,ads2\assets\1_templates\close_icons\ad_issue_20260606_045316_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00008_arrow_asset_f05a7a52f60d291b.png,asset_dfe2e766e76863a7,x_mark,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092835_996\crops\bbox.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00972_x_mark_asset_dfe2e766e76863a7.png
2,asset_d67b35832487e707,google_play,ads2\assets\1_templates\close_icons\ad_issue_20260606_083435_roi_0.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00014_google_play_asset_d67b35832487e707.png,asset_0d4b215867996981,got,ads2\assets\1_templates\got_icons\got_1.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00061_got_asset_0d4b215867996981.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_bddb4860eddcb148,play_triangle,ads2\assets\1_templates\備份\got_8.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00075_play_triangle_asset_bddb4860eddcb148.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000001.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00076_free_asset_05e39c545c2d589c.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000002.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00077_free_asset_3ace1f0522c58233.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000003.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00078_free_asset_0a4e900ac50de596.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000008.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00083_free_asset_3ace1f0522c58233.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000009.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00084_free_asset_0a4e900ac50de596.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000013.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00088_free_asset_05e39c545c2d589c.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000014.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00089_free_asset_3ace1f0522c58233.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000015.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00090_free_asset_0a4e900ac50de596.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000018.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00093_free_asset_0f4b94e17468addc.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_966793a379a174df,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000019.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00094_free_asset_966793a379a174df.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000022.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00097_free_asset_0f4b94e17468addc.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_0f4b94e17468addc,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000025.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00100_free_asset_0f4b94e17468addc.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000028.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00103_free_asset_05e39c545c2d589c.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000029.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00104_free_asset_3ace1f0522c58233.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_0a4e900ac50de596,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000030.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00105_free_asset_0a4e900ac50de596.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_a2b1e091a21628ed,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000031.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00106_free_asset_a2b1e091a21628ed.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_05e39c545c2d589c,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000034.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00109_free_asset_05e39c545c2d589c.png
2,asset_bc5f8a22689dda23,google_play,ads2\assets\1_templates\close_icons\close_skip_gp2.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00043_google_play_asset_bc5f8a22689dda23.png,asset_3ace1f0522c58233,free,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000035.png,vision_platform\ads\pilot\visual_family_smoke_20260719\dataset\images\vf_00110_free_asset_3ace1f0522c58233.png
