image_path,label,review_status,source_screen,source_session,ad_source,icon_family,reject_type,candidate_score,geometry_score,bbox,source_type,original_name,split
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00175_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003043_score_0.873_x81_y400_w17_h16_log__20260711_093513_29888_kingdom_vault__000011_20260711_093624_before_tap_441_229.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.873000,0.873000,"48,48,17,16",manifest_bbox_negative,cand_000163.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00176_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003045_score_0.873_x81_y400_w17_h16_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000011_20260711_112824_before_tap_441_229.png.png,20260711_112714_67508,unknown_ad_source,unknown_family,,0.873000,0.873000,"48,48,17,16",manifest_bbox_negative,cand_000164.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00177_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003044_score_0.873_x81_y400_w17_h16_log__20260711_093513_29888_kingdom_vault__000012_20260711_093626_after_tap_441_229.png.png,20260711_093513_29888,unknown_ad_source,unknown_family,,0.873000,0.873000,"48,48,17,16",manifest_bbox_negative,cand_000165.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00178_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003046_score_0.873_x81_y400_w17_h16_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000012_20260711_112826_after_tap_441_229.png.png,20260711_112714_67508,unknown_ad_source,unknown_family,,0.873000,0.873000,"48,48,17,16",manifest_bbox_negative,cand_000166.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00179_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003048_score_0.873_x675_y499_w12_h15_log__20260711_011142_36488_afk_20260711_011124_em3_廣告時間沙漏_task__000018_20260711_011414_after_tap_67_40.png.png,20260711_011142_36488,unknown_ad_source,unknown_family,,0.873000,0.873000,"48,48,12,15",manifest_bbox_negative,cand_000167.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00180_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003047_score_0.873_x675_y499_w12_h15_log__20260711_003939_31364_afk_20260711_002946_tiger_廣告探寶鏟_task__000030_20260711_004338_after_tap_67_40.png.png,20260711_003939_31364,unknown_ad_source,unknown_family,,0.873000,0.873000,"48,48,12,15",manifest_bbox_negative,cand_000168.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00181_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001036_score_0.906_x126_y204_w21_h20_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000078_20260711_103538_before_tap_481_515.png.png,20260711_103235_63312,unknown_ad_source,unknown_family,,0.871000,0.871000,"48,48,21,20",manifest_bbox_negative,cand_000169.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00182_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003272_score_0.869_x81_y100_w17_h16_log__20260711_112714_67508_afk_20260711_112709_tiger_王國金庫_task__000010_20260711_112822_after_tap_80_408.png.png,20260711_112714_67508,unknown_ad_source,unknown_family,,0.869000,0.869000,"48,48,17,16",manifest_bbox_negative,cand_000170.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00183_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003273_score_0.869_x395_y182_w14_h14_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000009_20260711_095244_abyss_rental_scan_02.png.png,20260711_095223_69352,unknown_ad_source,unknown_family,,0.869000,0.869000,"48,48,14,14",manifest_bbox_negative,cand_000171.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00184_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003274_score_0.869_x395_y161_w14_h14_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000012_20260711_095249_abyss_rental_scan_03.png.png,20260711_095223_69352,unknown_ad_source,unknown_family,,0.869000,0.869000,"48,48,14,14",manifest_bbox_negative,cand_000172.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00185_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003275_score_0.869_x395_y188_w14_h14_log__20260711_104232_40108_afk_20260711_104213_311_深淵_task__000025_20260711_104317_abyss_rental_scan_03.png.png,20260711_104232_40108,unknown_ad_source,unknown_family,,0.869000,0.869000,"48,48,14,14",manifest_bbox_negative,cand_000173.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00186_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003276_score_0.869_x395_y383_w14_h14_log__20260711_104232_40108_afk_20260711_104213_311_深淵_task__000025_20260711_104317_abyss_rental_scan_03.png.png,20260711_104232_40108,unknown_ad_source,unknown_family,,0.869000,0.869000,"48,48,14,14",manifest_bbox_negative,cand_000174.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00187_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001718_score_0.893_x424_y265_w23_h23_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000028_20260711_011003_after_tap_67_40.png.png,20260711_010520_33712,unknown_ad_source,unknown_family,,0.868000,0.868000,"48,48,23,23",manifest_bbox_negative,cand_000175.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00188_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001719_score_0.893_x424_y265_w23_h23_log__20260711_011142_36488_afk_20260711_011124_em3_廣告時間沙漏_task__000020_20260711_011428_after_tap_67_40.png.png,20260711_011142_36488,unknown_ad_source,unknown_family,,0.868000,0.868000,"48,48,23,23",manifest_bbox_negative,cand_000176.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00189_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001720_score_0.893_x424_y265_w23_h23_log__tiger_廣告探寶鏟_task_fail_stuck_static__000036_20260711_014904_after_tap_301_350.png.png,20260711_014904_after,unknown_ad_source,unknown_family,,0.868000,0.868000,"48,48,23,23",manifest_bbox_negative,cand_000177.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00190_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001721_score_0.893_x424_y265_w23_h23_log__tiger_廣告探寶鏟_task_fail_stuck_static__000046_20260711_015138_after_tap_301_350.png.png,20260711_015138_after,unknown_ad_source,unknown_family,,0.868000,0.868000,"48,48,23,23",manifest_bbox_negative,cand_000178.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00191_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001707_score_0.895_x300_y490_w13_h14_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000055_20260711_084212_after_swipe_360_430_360_230_700.png.png,20260711_084004_22576,unknown_ad_source,unknown_family,,0.867000,0.867000,"78,48,13,14",manifest_bbox_negative,cand_000179.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00192_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003346_score_0.863_x471_y269_w23_h19_log__20260711_012116_25040_afk_20260711_011942_14_廣告探寶鏟_route_enter_fail_returncode_1__000007_20260711_012132_before_tap_916_352.png.png,20260711_012116_25040,unknown_ad_source,unknown_family,,0.866000,0.866000,"80,16,17,16",manifest_bbox_negative,cand_000180.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00193_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001586_score_0.899_x82_y312_w49_h52_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000002_20260711_095225_before_tap_781_504.png.png,20260711_095223_69352,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000181.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00194_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001594_score_0.898_x82_y312_w49_h52_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000029_20260711_112049_before_tap_913_288.png.png,20260711_111953_39056,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000182.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00195_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001588_score_0.898_x82_y312_w49_h52_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000027_20260711_095317_after_tap_913_288.png.png,20260711_095223_69352,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000183.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00196_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001597_score_0.898_x82_y312_w49_h51_log__20260711_095500_69352_afk_20260711_095203_em3_深淵_route_exit_fail_route_exit_after_task_success__000002_20260711_095502_after_tap_57_19.png.png,20260711_095500_69352,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000184.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00197_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001599_score_0.898_x82_y312_w51_h52_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000067_20260711_095500_abyss_final_done_after_exit_tap_02.png.png,20260711_095223_69352,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000185.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00198_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001724_score_0.893_x82_y312_w49_h51_log__20260711_112228_39056_afk_20260711_111931_tiger_深淵_route_exit_fail_route_exit_after_task_success__000006_20260711_112245_after_tap_57_19.png.png,20260711_112228_39056,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000186.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00199_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002001_score_0.888_x82_y312_w49_h51_log__20260711_112228_39056_afk_20260711_111931_tiger_深淵_route_exit_fail_route_exit_after_task_success__000014_20260711_112311_after_tap_57_19.png.png,20260711_112228_39056,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000187.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00200_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001993_score_0.890_x82_y312_w49_h52_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000025_20260711_095310_after_tap_809_65.png.png,20260711_095223_69352,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000188.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00201_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002552_score_0.886_x82_y312_w49_h51_log__20260711_095500_69352_afk_20260711_095203_em3_深淵_route_exit_fail_route_exit_after_task_success__000009_20260711_095529_before_tap_57_19.png.png,20260711_095500_69352,unknown_ad_source,unknown_family,,0.866000,0.866000,"133,49,12,13",manifest_bbox_negative,cand_000189.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00202_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002621_score_0.883_x80_y312_w51_h52_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000028_20260711_112043_after_tap_809_65.png.png,20260711_111953_39056,unknown_ad_source,unknown_family,,0.866000,0.866000,"135,49,12,13",manifest_bbox_negative,cand_000190.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00203_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003347_score_0.863_x471_y269_w23_h19_log__20260711_012512_50192_afk_20260711_011942_14_廣告探寶鏟_route_enter_fail_returncode_1__000007_20260711_012527_before_tap_916_352.png.png,20260711_012512_50192,unknown_ad_source,unknown_family,,0.866000,0.866000,"80,16,17,16",manifest_bbox_negative,cand_000191.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00204_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003348_score_0.863_x471_y269_w23_h19_log__20260711_013055_47492_afk_20260711_012536_14_廣告時間沙漏_route_enter_fail_returncode_1__000007_20260711_013110_before_tap_916_352.png.png,20260711_013055_47492,unknown_ad_source,unknown_family,,0.866000,0.866000,"80,16,17,16",manifest_bbox_negative,cand_000192.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00205_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003295_score_0.865_x82_y443_w15_h13_log__20260711_155245_32320_kingdom_vault__000002_20260711_155248_after_swipe_86_430_86_130_420.png.png,20260711_155245_32320,unknown_ad_source,unknown_family,,0.865000,0.865000,"48,48,15,13",manifest_bbox_negative,cand_000193.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00206_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001986_score_0.890_x45_y219_w17_h17_log__20260711_100541_44936_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000004_20260711_100548_after_swipe_86_130_86_430_420.png.png,20260711_100541_44936,unknown_ad_source,unknown_family,,0.865000,0.865000,"45,48,17,17",manifest_bbox_negative,cand_000194.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00207_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000360_score_0.916_x126_y204_w21_h20_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000068_20260711_111103_before_tap_481_515.png.png,20260711_110821_25824,unknown_ad_source,unknown_family,,0.865000,0.865000,"48,48,21,20",manifest_bbox_negative,cand_000195.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00208_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003297_score_0.865_x562_y513_w16_h17_log__20260711_081443_41084_afk_20260711_081428_311_廣告探寶鏟_task__000010_20260711_081659_after_tap_442_109.png.png,20260711_081443_41084,unknown_ad_source,unknown_family,,0.865000,0.865000,"48,48,16,17",manifest_bbox_negative,cand_000196.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00209_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003298_score_0.865_x562_y513_w16_h17_log__20260711_095611_39776_afk_20260711_095602_em3_看廣告_task__000004_20260711_095700_after_tap_442_109.png.png,20260711_095611_39776,unknown_ad_source,unknown_family,,0.865000,0.865000,"48,48,16,17",manifest_bbox_negative,cand_000197.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00210_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003299_score_0.865_x562_y513_w16_h17_log__20260711_110114_31644_afk_20260711_105923_311_廣告時間沙漏_task__000022_20260711_110506_after_tap_442_109.png.png,20260711_110114_31644,unknown_ad_source,unknown_family,,0.865000,0.865000,"48,48,16,17",manifest_bbox_negative,cand_000198.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00211_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003301_score_0.865_x45_y155_w17_h16_log__20260711_153753_50456_kingdom_vault__000054_20260711_153950_after_tap_80_164.png.png,20260711_153753_50456,unknown_ad_source,unknown_family,,0.865000,0.865000,"45,48,17,16",manifest_bbox_negative,cand_000199.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00212_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001723_score_0.893_x82_y193_w15_h15_log__20260711_100310_38732_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000002_20260711_100313_after_tap_80_140.png.png,20260711_100310_38732,unknown_ad_source,unknown_family,,0.865000,0.865000,"12,48,15,15",manifest_bbox_negative,cand_000200.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00213_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003338_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000008_20260711_154559_after_tap_736_290.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.864000,0.864000,"48,48,17,16",manifest_bbox_negative,cand_000201.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00214_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003344_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000015_20260711_154808_before_swipe_86_430_86_130_420.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.864000,0.864000,"48,48,17,16",manifest_bbox_negative,cand_000202.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00215_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003339_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000007_20260711_154557_before_tap_736_290.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.864000,0.864000,"48,48,17,16",manifest_bbox_negative,cand_000203.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00216_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003340_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000011_20260711_154759_before_tap_425_289.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.864000,0.864000,"48,48,17,16",manifest_bbox_negative,cand_000204.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00217_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003341_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000009_20260711_154718_before_tap_736_290.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.864000,0.864000,"48,48,17,16",manifest_bbox_negative,cand_000205.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00218_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003343_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000010_20260711_154719_after_tap_736_290.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.864000,0.864000,"48,48,17,16",manifest_bbox_negative,cand_000206.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00219_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003342_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000012_20260711_154801_after_tap_425_289.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.864000,0.864000,"48,48,17,16",manifest_bbox_negative,cand_000207.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00220_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003345_score_0.864_x63_y275_w17_h16_log__20260711_154545_35900_kingdom_vault__000014_20260711_154805_after_tap_495_170.png.png,20260711_154545_35900,unknown_ad_source,unknown_family,,0.864000,0.864000,"48,48,17,16",manifest_bbox_negative,cand_000208.png,val
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00221_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003350_score_0.863_x330_y478_w13_h14_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000329_20260711_111843_after_swipe_360_430_360_230_700.png.png,20260711_110821_25824,unknown_ad_source,unknown_family,,0.863000,0.863000,"48,48,13,14",manifest_bbox_negative,cand_000209.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00222_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003359_score_0.862_x799_y286_w15_h12_log__20260711_084610_10484_afk_20260711_083942_14_每日任務_task__000096_20260711_084923_before_tap_478_150.png.png,20260711_084610_10484,unknown_ad_source,unknown_family,,0.862000,0.862000,"48,48,15,12",manifest_bbox_negative,cand_000210.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00223_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003378_score_0.861_x135_y298_w17_h18_log__20260711_105219_54776_afk_20260711_105214_311_王國金庫_task__000021_20260711_105254_before_tap_495_170.png.png,20260711_105219_54776,unknown_ad_source,unknown_family,,0.861000,0.861000,"48,48,17,18",manifest_bbox_negative,cand_000211.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00224_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001704_score_0.895_x126_y204_w21_h20_log__20260711_094400_67140_afk_20260711_094338_em3_每日任務_task__000074_20260711_094657_before_tap_481_515.png.png,20260711_094400_67140,unknown_ad_source,unknown_family,,0.858000,0.858000,"48,48,21,20",manifest_bbox_negative,cand_000212.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00225_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003389_score_0.858_x433_y206_w15_h15_log__20260707_160103_33324__000637_20260708_230504_before_tap_80_500.png.png,20260707_160103_33324,unknown_ad_source,unknown_family,,0.858000,0.858000,"48,48,15,15",manifest_bbox_negative,cand_000213.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00226_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002637_score_0.881_x45_y126_w17_h17_log__20260711_100541_44936_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000003_20260711_100546_before_swipe_86_130_86_430_420.png.png,20260711_100541_44936,unknown_ad_source,unknown_family,,0.858000,0.858000,"45,48,17,17",manifest_bbox_negative,cand_000214.png,test
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00227_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\003392_score_0.857_x453_y260_w17_h18_log__20260711_080034_68848_afk_20260711_080033_em3_廣告探寶鏟_route_enter__000007_20260711_080051_before_tap_916_352.png.png,20260711_080034_68848,unknown_ad_source,unknown_family,,0.857000,0.857000,"48,48,17,18",manifest_bbox_negative,cand_000215.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00228_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002577_score_0.884_x81_y400_w17_h16_log__20260711_090430_12456_afk_20260711_090217_14_王國金庫_route_enter__000002_20260711_090433_after_tap_42_129.png.png,20260711_090430_12456,unknown_ad_source,unknown_family,,0.856000,0.856000,"67,48,15,16",manifest_bbox_negative,cand_000216.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00229_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001046_score_0.905_x817_y313_w20_h20_log__20260711_094400_67140_afk_20260711_094338_em3_每日任務_task__000182_20260711_095028_before_tap_478_150.png.png,20260711_094400_67140,unknown_ad_source,unknown_family,,0.856000,0.856000,"48,48,20,20",manifest_bbox_negative,cand_000217.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00230_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001053_score_0.905_x817_y316_w20_h20_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000194_20260711_111508_before_tap_478_150.png.png,20260711_110821_25824,unknown_ad_source,unknown_family,,0.856000,0.856000,"48,48,20,20",manifest_bbox_negative,cand_000218.png,train
D:\Projects\adb_vl\close_x_classifier\data\stage0_object_poc\images\stage0_00231_not_close.png,not_close,reviewed,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\001059_score_0.905_x432_y206_w17_h15_log__20260707_160103_33324__000571_20260708_230022_before_tap_80_500.png.png,20260707_160103_33324,unknown_ad_source,unknown_family,,0.855000,0.855000,"48,48,17,15",manifest_bbox_negative,cand_000219.png,train
