instance_id,content_id,original_path,relative_path,vision_domain,asset_role,image_scope,asset_type,representation,families,review_status,note,created_at,updated_at
file_dc8d7a91ae6c1b7a,asset_2055f74f2afad9a7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095349_700\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095349_700\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:44.730667+00:00,2026-07-14T13:05:45.259082+00:00
file_acb5f507ac5a49a9,asset_a267329783339e3b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095453_234\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095453_234\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:06:51.692722+00:00,2026-07-14T13:06:52.239921+00:00
file_a798424dfdb246f2,asset_c5baf12d61cdbd4b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095502_252\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095502_252\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:55.767128+00:00,2026-07-14T12:54:56.081875+00:00
file_7898c2909207f993,asset_01a630b36d6a62c1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095511_360\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095511_360\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:33.545075+00:00,2026-07-14T13:01:42.830278+00:00
file_80043a8ad38fcdf0,asset_c7e460477e6815ca,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095617_140\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095617_140\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:05:49.392082+00:00,2026-07-14T13:06:15.560787+00:00
file_2d8c856bebd75ce8,asset_741a7dc2efc4ab03,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095626_251\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095626_251\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:57.130204+00:00,2026-07-14T12:54:57.354289+00:00
file_f23916b7cd727fea,asset_53debd4fe80fc84a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095859_772\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095859_772\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T13:00:35.980982+00:00,2026-07-14T13:00:42.998930+00:00
file_4f0533509dde0ef4,asset_83893a37ecb22a22,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095949_902\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095949_902\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:06:49.859855+00:00,2026-07-14T13:06:50.629976+00:00
file_1c570333b2533d97,asset_1d446d38215dd71a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095959_600\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095959_600\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T13:00:34.059176+00:00,2026-07-14T13:00:34.544143+00:00
file_a4dedb1f18ff9439,asset_959ff3cdd6771a3f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100053_163\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100053_163\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:46.190560+00:00,2026-07-14T12:54:46.331591+00:00
file_8fa1a19595654b28,asset_b0b35ce09c8f69e6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100125_922\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100125_922\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:59.700014+00:00,2026-07-14T12:54:59.866439+00:00
file_12c96f7abeb57584,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100132_667\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100132_667\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:45.720072+00:00,2026-07-14T12:54:45.850473+00:00
file_abe392545a8d5177,asset_55fbb5e834c0e298,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100156_787\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100156_787\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:56:37.167327+00:00,2026-07-14T12:56:42.265330+00:00
file_a6dbca664e932053,asset_fe9d31d6ed9b602d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100202_021\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100202_021\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:09.037545+00:00,2026-07-14T12:55:09.553299+00:00
file_b2cb2d334ed2695f,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100208_161\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100208_161\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:45.891766+00:00,2026-07-14T12:54:46.014952+00:00
file_c09160be9fefe870,asset_7b1a58c3ef6bea6c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100244_003\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100244_003\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:07:04.946335+00:00,2026-07-14T13:07:05.184512+00:00
file_4779a278b028aa94,asset_93e8a1c52eeed49d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100253_288\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100253_288\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:06.784820+00:00,2026-07-14T12:55:06.972792+00:00
file_333b52283f37291a,asset_d6ebeced837f0875,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100301_337\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100301_337\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:48.122493+00:00,2026-07-14T12:54:49.104270+00:00
file_e220e13fef12d437,asset_7b686d6471fd540c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100319_204\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100319_204\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T12:56:35.651699+00:00,2026-07-14T12:56:37.143108+00:00
file_1d5e457bcbcb4021,asset_7e28f00f839fce1f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100332_771\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100332_771\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T12:52:59.369269+00:00,2026-07-14T12:53:15.212331+00:00
file_c4b10a260a8dd4ba,asset_ec0f3962ae857614,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100337_863\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100337_863\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:08.324669+00:00,2026-07-14T12:55:08.474251+00:00
file_98370146f870c367,asset_b0fb1915ebdcef1f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100345_889\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100345_889\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:47.032576+00:00,2026-07-14T12:54:47.198378+00:00
file_3dc0d458cc883ee3,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100447_093\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100447_093\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:39.657175+00:00,2026-07-14T13:06:40.204137+00:00
file_3812d68168c166a4,asset_b1f9c1b9f8fac2f0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100456_732\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100456_732\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:59.018870+00:00,2026-07-14T12:54:59.225816+00:00
file_51ff00bc3d7603bf,asset_83b91869426baa8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_101942_470\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_101942_470\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:47.522402+00:00,2026-07-14T13:05:47.603877+00:00
file_396637fffb08b166,asset_6464ee682b6e9539,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102018_720\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102018_720\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:06.431992+00:00,2026-07-14T12:55:06.581149+00:00
file_e399230a20703d71,asset_14a81fb73235b2ae,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102027_859\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102027_859\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:46.374694+00:00,2026-07-14T13:05:46.551133+00:00
file_1621862b6acb7cf3,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102134_709\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102134_709\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T12:54:23.314097+00:00,2026-07-14T12:54:23.872815+00:00
file_62c3dd3102650707,asset_a6a1a807225333d3,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102143_549\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102143_549\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:01.277710+00:00,2026-07-14T12:55:01.688957+00:00
file_e2acb648add334e4,asset_f969550042dd8a5c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102152_561\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102152_561\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:48.840409+00:00,2026-07-14T13:05:49.370625+00:00
file_ee87316a9ecc6f93,asset_c7e460477e6815ca,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102257_097\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102257_097\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:15.608428+00:00,2026-07-14T13:06:16.580657+00:00
file_6c9d7fd2cf8b2a09,asset_263d9bbf7a74f119,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102305_939\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102305_939\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:00.490274+00:00,2026-07-14T12:55:00.676918+00:00
file_885c0ed210a32954,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102315_017\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102315_017\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:46.207340+00:00,2026-07-14T13:05:46.346312+00:00
file_3aaed400e7ccbc64,asset_7fa875a023c06075,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102419_119\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102419_119\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:06:44.789712+00:00,2026-07-14T13:06:49.836792+00:00
file_ec52bec92f18b3a6,asset_09db06e79617a5ab,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102427_930\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102427_930\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:56.844151+00:00,2026-07-14T12:54:57.108219+00:00
file_6950c99c8d27fc0f,asset_b24e578fa8ac8e25,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102437_108\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102437_108\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:05:47.625937+00:00,2026-07-14T13:05:47.716992+00:00
file_1c610c21e82f0a3b,asset_3e2ac2ef5377fc3b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:06:52.266223+00:00,2026-07-14T13:06:52.954128+00:00
file_561deffd5e29abeb,asset_cc988facf7de4b10,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:56.099647+00:00,2026-07-14T12:54:56.404890+00:00
file_034039de9157fe6e,asset_49c3633bf8d96c23,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:42.849773+00:00,2026-07-14T13:01:44.528133+00:00
file_4b40434ea29380f7,asset_7acc39b655a0bda9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:06:58.501635+00:00,2026-07-14T13:07:02.219303+00:00
file_f759dfcce3ea6dba,asset_8f85cf781a2c4892,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:55.054809+00:00,2026-07-14T12:54:55.745995+00:00
file_4efc8ba784626b00,asset_673e1ce09b1c7183,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:57:21.788492+00:00,2026-07-14T13:00:24.352448+00:00
file_28db17c1fdc6810f,asset_13fae01f38c68d9b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,ads,runtime_collection,crop,crop,raw,negative,reviewed,,2026-07-14T13:06:52.974232+00:00,2026-07-14T13:06:58.482054+00:00
file_709feda930d44fc0,asset_161fe2d19fd904c5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:19.502387+00:00,2026-07-14T13:06:20.239444+00:00
file_5bb144b3ebce64b2,asset_88b020cf71cd95fe,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T13:00:34.571414+00:00,2026-07-14T13:00:34.997136+00:00
file_ac3e4fe5765358fe,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:46.056933+00:00,2026-07-14T12:54:46.167782+00:00
file_a5745491741dd931,asset_d94098ff97a6d4e1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:59.254009+00:00,2026-07-14T12:54:59.446924+00:00
file_53aaf77bc2d63184,asset_76e8e41d64c43242,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:46.353918+00:00,2026-07-14T12:54:46.513737+00:00
file_0b9a658f960097b9,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T12:54:23.922335+00:00,2026-07-14T12:54:24.656440+00:00
file_0e55e2d594079fed,asset_56d393572f6f818f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:06.992052+00:00,2026-07-14T12:55:07.142064+00:00
file_0cb007c6af738353,asset_472bfd838b165cc8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:47.220164+00:00,2026-07-14T12:54:47.631813+00:00
file_0cb2478740ea3954,asset_c7e460477e6815ca,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:16.622924+00:00,2026-07-14T13:06:17.317401+00:00
file_da898d64ad5b3d30,asset_2b0bcfa2d943e368,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:59.468156+00:00,2026-07-14T12:54:59.664102+00:00
file_95b833f90a11d605,asset_c2c2dd5810451d31,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:47.654716+00:00,2026-07-14T12:54:47.830388+00:00
file_54dcfd8a6e1ab7bd,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:40.253062+00:00,2026-07-14T13:06:40.808792+00:00
file_02ce57272c84b6f5,asset_6e8a5d255426a167,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:54:59.886705+00:00,2026-07-14T12:55:00.071151+00:00
file_5d7a867c228aefef,asset_ebdc895ca71436f4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\crops\bbox.png,ads,runtime_collection,crop,crop,raw,play_triangle,reviewed,,2026-07-14T12:54:47.850647+00:00,2026-07-14T12:54:48.098146+00:00
file_201035a596c9f39e,asset_8bcc258909ab5d1b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:06:50.652496+00:00,2026-07-14T13:06:51.120416+00:00
file_dd15bfd220012da9,asset_5d8ca4120212a47b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:07.170540+00:00,2026-07-14T12:55:07.323833+00:00
file_235d042046ef0efc,asset_300c377715d5afb0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132307_180\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132307_180\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:06:26.797232+00:00,2026-07-14T13:06:28.147581+00:00
file_12942deaafab87b9,asset_52eb220e60027c56,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132413_787\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132413_787\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow|next,reviewed,,2026-07-14T13:06:35.681917+00:00,2026-07-14T13:06:38.552537+00:00
file_a574b3c911c67677,asset_0ca047e6691654c6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:00.707784+00:00,2026-07-14T13:01:06.230881+00:00
file_6a655907ea5df0f6,asset_5ae52b786c1d5b30,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132506_535\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132506_535\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:07:05.207015+00:00,2026-07-14T13:07:05.531138+00:00
file_20bbead1e685ba75,asset_1ff75886bdde89cb,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132517_247\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132517_247\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:56:42.284348+00:00,2026-07-14T13:00:20.749919+00:00
file_1d5070a87234423c,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:06.272790+00:00,2026-07-14T13:01:14.677217+00:00
file_255e40d648488c61,asset_8263ab7cd58c1c1f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\crops\bbox.png,ads,runtime_collection,crop,crop,raw,arrow,reviewed,,2026-07-14T13:07:06.312646+00:00,2026-07-14T13:07:07.003637+00:00
file_e41974232e7b3369,asset_25a22f5df74ffae1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132613_620\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132613_620\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got,reviewed,,2026-07-14T12:55:00.694750+00:00,2026-07-14T12:55:00.869955+00:00
file_5e2cb9b5f76696fd,asset_d39eaaf081574a79,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135019_884\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135019_884\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T12:45:48.655253+00:00,2026-07-14T13:01:41.863844+00:00
file_e1800e087389adce,asset_4d6685ea797b7292,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,ads,runtime_collection,crop,crop,raw,got|x_mark,reviewed,,2026-07-14T12:45:45.475496+00:00,2026-07-14T12:45:45.999444+00:00
file_fb098839f9644186,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\crops\bbox.png,ads,runtime_collection,crop,crop,raw,free,reviewed,,2026-07-14T13:01:14.718386+00:00,2026-07-14T13:01:15.249866+00:00
file_095d6322a813c6b4,asset_6d53b8801d29cfb7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135103_925\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135103_925\crops\bbox.png,ads,runtime_collection,crop,crop,raw,x_mark,reviewed,,2026-07-14T12:45:22.450924+00:00,2026-07-14T12:45:34.490381+00:00
