bbox_id,instance_id,content_id,original_path,relative_path,x,y,w,h,vision_domain,asset_type,representation,screen_state,candidate_label,sample_role,sub_role,class_name,class_purpose,label,note,created_at,updated_at
321,file_b70a9e54f00bdf67,asset_406af9224e28ab7c,D:\Projects\adb_vl\ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,ads2\assets\3_reference_screens\nav_menu_2_20260605_101405.png,21.708542713567837,103.71859296482411,42.211055276381906,45.82914572864321,game,clean_fullscreen,raw,actionable,uncertain,uncertain,主城,action_target,detector,positive,,2026-07-12T09:29:36.544340+00:00,2026-07-12T09:29:36.544340+00:00
438,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,692.0930232558139,348.27906976744185,81.8604651162791,32.74418604651163,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:05.317567+00:00,2026-07-18T08:36:05.317567+00:00
439,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,558.1395348837209,349.7674418604651,74.41860465116281,29.767441860465112,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:05.329498+00:00,2026-07-18T08:36:05.329498+00:00
440,file_b7167ca81f67ded8,asset_3ec4003efc44a2e5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093128_588\pre_click.png,416.74418604651163,351.25581395348837,78.88372093023253,29.767441860465112,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:05.342150+00:00,2026-07-18T08:36:05.342150+00:00
558,file_b720896dda0cc515,asset_29f109f1f74e4650,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100418_808\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100418_808\pre_click.png,16.372093023255815,23.813953488372093,47.627906976744185,41.674418604651166,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:46:03.667824+00:00,2026-07-18T08:46:03.667824+00:00
466,file_b75fd60209dcab2f,asset_3689572352d168b4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110044_256\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110044_256\pre_click.png,278.3255813953488,336.3720930232558,96.74418604651163,26.790697674418652,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:53.067775+00:00,2026-07-18T08:36:53.067775+00:00
7,file_b7ee94d02191862f,asset_636cdeb26ca95f12,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_232156_edit.png,ads2\assets\2_communication\manual_rescue_20260606_232156_edit.png,434.0080971659919,145.1012145748988,103.64372469635623,29.79757085020242,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-12T07:13:45.795598+00:00,2026-07-12T07:13:45.817657+00:00
12,file_b83f222024e4dce3,asset_aa6d0cc26c800a10,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082726_edit.png,ads2\assets\2_communication\manual_rescue_20260607_082726_edit.png,420.56074766355135,131.21495327102804,122.24299065420558,39.25233644859813,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:22:26.254484+00:00,2026-07-12T07:22:26.357203+00:00
164,file_b8ca494b1f3a2178,asset_0604819d8686c298,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260703_095054_original.png,ads2\assets\2_communication\manual_rescue_20260703_095054_original.png,94.61235216819973,18.922470433639948,36.58344283837057,30.275952693823914,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:02:03.564107+00:00,2026-07-12T09:02:03.564107+00:00
342,file_ba33a39f3a4df742,asset_54de5b34a3e4f909,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_094245_305\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:29:05.911364+00:00,2026-07-18T08:29:05.911364+00:00
234,file_ba764025c2b5abbf,asset_9d7bae47fd97200a,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1805.PNG,ads2\assets\3_reference_screens\IMG_1805.PNG,22.77386934673359,8.540201005025132,85.4020100502513,68.321608040201,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:24:29.519197+00:00,2026-07-12T09:24:29.519197+00:00
171,file_bcec00f9c51b465c,asset_fe96e218d8ab27e9,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260708_161712_edit.png,ads2\assets\2_communication\manual_rescue_20260708_161712_edit.png,912.9648241206029,24.120603015075375,24.120603015075403,22.914572864321606,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:03:38.015752+00:00,2026-07-12T09:03:38.015752+00:00
545,file_bd5d7442e6ac5817,asset_259be3afda4887e3,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105355_433\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105355_433\pre_click.png,22.325581395348838,19.348837209302324,87.81395348837209,43.16279069767442,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:44:52.444762+00:00,2026-07-18T08:44:52.444762+00:00
94,file_bd70b239a5fbea1e,asset_74d5a532c042508d,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260611_111745_edit.png,ads2\assets\2_communication\manual_rescue_20260611_111745_edit.png,557.1859296482412,354.572864321608,33.768844221105496,22.9145728643216,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:40:38.442402+00:00,2026-07-12T07:40:38.442402+00:00
470,file_beb2aab2858ef578,asset_dfeb5891e30fb61a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110513_718\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110513_718\pre_click.png,278.3255813953488,336.3720930232558,96.74418604651163,26.790697674418652,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:55.554180+00:00,2026-07-18T08:36:55.554180+00:00
65,file_bed48f9ad2be2f33,asset_8ba1bdf15ecbae79,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_165932_original.png,ads2\assets\2_communication\manual_rescue_20260607_165932_original.png,911.4114572864319,25.93447236180904,29.639396984924588,18.524623115577885,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:36:13.013344+00:00,2026-07-12T07:36:13.013344+00:00
725,file_bf5c986d7e6feebc,asset_b84baaf6ad09373d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164410_480\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_164410_480\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:56.504435+00:00,2026-07-21T10:04:56.504435+00:00
542,file_c1740867a943f5e3,asset_769e356f9c6eb2fe,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105240_391\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105240_391\pre_click.png,22.325581395348838,19.348837209302324,87.81395348837209,43.16279069767442,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:44:21.140807+00:00,2026-07-18T08:44:21.140807+00:00
717,file_c1c256cffcef7289,asset_ec13a99f64ee9874,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080500_682\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080500_682\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:51.332502+00:00,2026-07-21T10:04:51.332502+00:00
709,file_c1cb2efecbd72661,asset_ab2a3411aaf41244,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_082003_150\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_082003_150\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:49.415263+00:00,2026-07-21T10:04:49.415263+00:00
95,file_c1fdec59744aed96,asset_d38989a326a68217,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260611_111745_original.png,ads2\assets\2_communication\manual_rescue_20260611_111745_original.png,557.1859296482412,354.572864321608,33.768844221105496,22.9145728643216,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:40:39.399362+00:00,2026-07-12T07:40:39.399362+00:00
660,file_c23b4c0661f8633b,asset_d4ab88c2cefea08a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_131006_464\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260720_131006_464\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:32.277748+00:00,2026-07-21T10:04:32.277748+00:00
423,file_c3f867aec741da1f,asset_9eb840bb4a6e9aa3,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100348_829\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100348_829\pre_click.png,692.0930232558139,348.27906976744185,81.8604651162791,32.74418604651163,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:34:58.717758+00:00,2026-07-18T08:34:58.821637+00:00
381,file_c42db945d1111021,asset_3b7265a5d524f911,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100113_420\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100113_420\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:31:58.850166+00:00,2026-07-18T08:31:58.850166+00:00
93,file_c4ec37986cd6235f,asset_297f7e488e946558,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260611_111718_original.png,ads2\assets\2_communication\manual_rescue_20260611_111718_original.png,557.1859296482412,354.572864321608,33.768844221105496,22.9145728643216,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-12T07:40:37.297231+00:00,2026-07-12T07:40:37.297231+00:00
564,file_c5cc00eb3b91ce65,asset_d17ff2e53658bea2,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100239_197\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100239_197\pre_click.png,22.706964520367936,13.876478318002627,81.99737187910644,39.106438896189225,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:46:31.556374+00:00,2026-07-18T08:46:31.556374+00:00
396,file_c697918680fd5079,asset_e8d240395ba90ae2,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_093313_370\pre_click.png,903.4418604651163,17.86046511627907,41.67441860465112,32.74418604651163,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:32:35.773903+00:00,2026-07-18T08:32:35.874021+00:00
653,file_c810e7af00149498,asset_cfef6b1f1b2edb34,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092504_003\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092504_003\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:30.453273+00:00,2026-07-21T10:04:30.453273+00:00
33,file_c888bac3e43fdb07,asset_cdf3bcbb678fb092,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_145608_edit.png,ads2\assets\2_communication\manual_rescue_20260607_145608_edit.png,916.5829145728642,24.120603015075375,20.261306532663298,18.33165829145728,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:31:13.599767+00:00,2026-07-12T07:31:13.599767+00:00
207,file_c8a10fe285ed74e4,asset_3004dc57878821e1,D:\Projects\adb_vl\ads2\assets\3_reference_screens\ad_issue_20260606_081550.png,ads2\assets\3_reference_screens\ad_issue_20260606_081550.png,30.275952693823918,22.706964520367936,71.90538764783179,21.445466491458607,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:08:41.635838+00:00,2026-07-12T09:08:41.635838+00:00
655,file_c8fe8743953abb9e,asset_17c041ec4ddb0a57,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094035_435\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094035_435\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:31.000388+00:00,2026-07-21T10:04:31.000388+00:00
637,file_c93badaec6a95e16,asset_ce3d7f830de7f120,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_131041_867\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260720_131041_867\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:25.694258+00:00,2026-07-21T10:04:25.694258+00:00
604,file_c98c54dbe8db6a97,asset_06f5554f0c2c53ef,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105807_641\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_105807_641\pre_click.png,890.046511627907,154.7906976744186,49.116279069767415,47.627906976744185,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:50:38.779486+00:00,2026-07-18T08:50:38.779486+00:00
681,file_c9e54bdc30ea89ea,asset_bf150f377d45ec29,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_115749_527\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260720_115749_527\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:40.405513+00:00,2026-07-21T10:04:40.405513+00:00
621,file_ca275edea4eee0ea,asset_dc4ef5e04f570f5d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093038_210\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093038_210\pre_click.png,409.6,139.52,140.79999999999995,34.56,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-21T10:04:06.577847+00:00,2026-07-21T10:04:06.577847+00:00
347,file_cafad58633c716cd,asset_956196dfbce26c56,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101543_016\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_101543_016\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:29:10.066589+00:00,2026-07-18T08:29:10.066589+00:00
684,file_cb362ea6d1079b3c,asset_3dad308928808801,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260720_102319_344\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102319_344\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:41.469896+00:00,2026-07-21T10:04:41.469896+00:00
1,file_cb92658830fac8b5,asset_1cbbbee4c4d36bef,D:\Projects\adb_vl\ads2\assets\2_communication\manual_capture_20260606_203317.png,ads2\assets\2_communication\manual_capture_20260606_203317.png,908.7554452715744,17.76233802040254,36.923076923076906,31.384615384615383,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:04:16.738030+00:00,2026-07-12T13:43:35.150884+00:00
473,file_cbb027d36f2e614e,asset_f20bab74d4e23683,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110445_256\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110445_256\pre_click.png,278.3255813953488,336.3720930232558,96.74418604651163,26.790697674418652,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:56.346949+00:00,2026-07-18T08:36:56.346949+00:00
99,file_cbc748e26d09fc65,asset_625cf2818929c1d0,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_083556_edit.png,ads2\assets\2_communication\manual_rescue_20260613_083556_edit.png,420.9045226130653,139.89949748743717,118.1909547738693,32.56281407035175,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-12T07:41:17.618444+00:00,2026-07-12T07:41:17.618444+00:00
232,file_cc3184659bcf4150,asset_1eca1c1dfbe494c1,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1803.PNG,ads2\assets\3_reference_screens\IMG_1803.PNG,2149.2839195979896,39.85427135678392,85.4020100502513,68.321608040201,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:24:11.702669+00:00,2026-07-12T09:24:19.971701+00:00
416,file_ccd7c4d5f49243cc,asset_4ee16d56c58dd272,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104007_369\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_104007_369\pre_click.png,415.25581395348837,136.93023255813952,130.97674418604646,41.67441860465118,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-18T08:34:09.494302+00:00,2026-07-18T08:34:09.494302+00:00
746,file_cd1c3e5f5feac983,asset_6d9d11b77fda5e8a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_110853_198\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110853_198\pre_click.png,903.4418604651163,17.86046511627907,41.67441860465112,32.74418604651163,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-21T10:05:02.652417+00:00,2026-07-21T10:05:02.652417+00:00
233,file_cd5c16a151b63323,asset_3694f10981683fb0,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1804.PNG,ads2\assets\3_reference_screens\IMG_1804.PNG,22.77386934673359,8.540201005025132,85.4020100502513,68.321608040201,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:24:22.724530+00:00,2026-07-12T09:24:27.171938+00:00
61,file_cd7e7dc9299374b5,asset_256291946681e495,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_164029_edit.png,ads2\assets\2_communication\manual_rescue_20260607_164029_edit.png,911.4114572864319,25.93447236180904,29.639396984924588,18.524623115577885,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:36:03.913658+00:00,2026-07-12T07:36:03.913658+00:00
441,file_ce136e80c7a4a03b,asset_bc10d756a9a35133,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,692.0930232558139,348.27906976744185,81.8604651162791,32.74418604651163,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:06.798345+00:00,2026-07-18T08:36:06.798345+00:00
442,file_ce136e80c7a4a03b,asset_bc10d756a9a35133,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_085142_972\pre_click.png,558.1395348837209,349.7674418604651,74.41860465116281,29.767441860465112,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:06.810391+00:00,2026-07-18T08:36:06.810391+00:00
429,file_ce25688a8105327b,asset_034c95ebeeafb59d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103415_721\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_103415_721\pre_click.png,692.0930232558139,348.27906976744185,81.8604651162791,32.74418604651163,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:35:37.264941+00:00,2026-07-18T08:35:37.264941+00:00
716,file_ce595654257bddf6,asset_f96efd1e7bcf8ce4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:51.070497+00:00,2026-07-21T10:04:51.070497+00:00
53,file_ce677731c403937b,asset_afd32a17c45e9e6f,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_161637_original.png,ads2\assets\2_communication\manual_rescue_20260607_161637_original.png,32.552704336399465,27.902318002628114,64.07198948751642,12.401030223390272,ads,uncertain,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:34:10.670206+00:00,2026-07-12T07:34:10.670206+00:00
169,file_ceaad6b701f5d5a4,asset_75d5fd01adf360e6,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260705_104516_edit.png,ads2\assets\2_communication\manual_rescue_20260705_104516_edit.png,418.49246231155774,144.72361809045225,121.80904522613065,33.768844221105525,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-12T09:03:09.607118+00:00,2026-07-12T09:03:09.631930+00:00
579,file_d00fbee264bb9183,asset_fc58310606b96368,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100108_596\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100108_596\pre_click.png,17.86046511627907,17.86046511627907,92.27906976744185,50.60465116279069,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-18T08:47:54.180818+00:00,2026-07-18T08:47:54.180818+00:00
106,file_d014693b458b08fa,asset_09aaf3abab38f7ff,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_152650_original.png,ads2\assets\2_communication\manual_rescue_20260613_152650_original.png,906.9346733668341,21.708542713567837,39.798994974874404,21.708542713567837,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:42:24.869355+00:00,2026-07-12T07:42:24.869355+00:00
431,file_d092fcfcf9271b71,asset_15e68c0b3c823056,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100303_038\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100303_038\pre_click.png,692.0930232558139,348.27906976744185,81.8604651162791,32.74418604651163,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:35:38.933829+00:00,2026-07-18T08:35:38.933829+00:00
432,file_d092fcfcf9271b71,asset_15e68c0b3c823056,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_100303_038\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_100303_038\pre_click.png,558.1395348837209,349.7674418604651,74.41860465116281,29.767441860465112,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:35:46.806417+00:00,2026-07-18T08:35:46.941465+00:00
666,file_d0d20f99f69f32c8,asset_1cae447a17439433,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_103738_937\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_103738_937\pre_click.png,418.2325581395349,139.90697674418604,120.55813953488376,35.720930232558146,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,got,action_target,detector,positive,,2026-07-21T10:04:34.770324+00:00,2026-07-21T10:04:34.770324+00:00
458,file_d124ee512901cd21,asset_7d85c00dfbdaffb0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_104415_308\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_104415_308\pre_click.png,278.3255813953488,336.3720930232558,96.74418604651163,26.790697674418652,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:49.998225+00:00,2026-07-18T08:36:49.998225+00:00
475,file_d1d97a90eae690d7,asset_a69fe5f84a766564,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110319_841\pre_click.png,vision_platform\ads\runtime_collection\click_success\click_success_20260718_110319_841\pre_click.png,278.3255813953488,336.3720930232558,96.74418604651163,26.790697674418652,shared,clean_fullscreen,raw,actionable,uncertain,uncertain,play,action_target,detector,positive,,2026-07-18T08:36:56.875852+00:00,2026-07-18T08:36:56.875852+00:00
9,file_d212015305644917,asset_36d0173a1ee8f012,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260607_082421_edit.png,ads2\assets\2_communication\manual_rescue_20260607_082421_edit.png,909.8734177215191,18.227848101265824,36.45569620253161,30.37974683544304,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T07:22:02.190869+00:00,2026-07-12T07:22:02.190869+00:00
231,file_d2f2c3c9d31bbd28,asset_6c2a6cdcae5d8129,D:\Projects\adb_vl\ads2\assets\3_reference_screens\IMG_1802.PNG,ads2\assets\3_reference_screens\IMG_1802.PNG,2157.8241206030148,22.77386934673367,85.4020100502513,68.321608040201,ads,clean_fullscreen,raw,actionable,uncertain,uncertain,,action_target,detector,positive,,2026-07-12T09:24:05.586903+00:00,2026-07-12T09:24:09.612039+00:00
