raw_proposal_id,parent_screen_id,parent_screen_path,source_screen_path,bbox,bbox_x,bbox_y,bbox_w,bbox_h,proposal_source,proposal_type,proposal_score,template_name,raw_proposal_crop_path,raw_payload
raw_s0026_0013,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,"[456,140,16,17]",456,140,16,17,geometry_x,x_geometry,0.861791,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0026_0013.png,"{""score"":0.8617909976384113,""method"":""axis"",""line_down"":[456,141,471,156],""line_up"":[456,156,471,140],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9833334494713212,""center_offset"":0.006677461788058281,""fill"":0.5220588235294118,""axis_union"":0.7253521126760564,""axis_balance"":0.7758620689655172,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":16.970561981201172,""axis_span_up_px"":16.687721252441406,""min_arm_pixels"":18,""min_arm_extent_px"":6.278834819793701,""min_arm_coverage"":1.0,""center_pixels"":14,""center_thickness_ratio"":0.630466510820448,""arm_down_neg_px"":24,""arm_down_pos_px"":24,""arm_up_neg_px"":22,""arm_up_pos_px"":18,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.47183098591549294,""axis_core_balance"":0.717948717948718,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_soft"",""mode"":""white""}"
raw_s0026_0014,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,"[563,141,16,16]",563,141,16,16,geometry_x,x_geometry,0.85915,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0026_0014.png,"{""score"":0.859150059277392,""method"":""axis"",""line_down"":[563,141,578,156],""line_up"":[563,156,578,141],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9521740094155628,""center_offset"":0.005217012483626604,""fill"":0.51953125,""axis_union"":0.7443609022556391,""axis_balance"":0.7678571428571429,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":16.26345443725586,""axis_span_up_px"":15.485638618469238,""min_arm_pixels"":18,""min_arm_extent_px"":5.324240684509277,""min_arm_coverage"":1.0,""center_pixels"":21,""center_thickness_ratio"":0.9797965417057409,""arm_down_neg_px"":25,""arm_down_pos_px"":22,""arm_up_neg_px"":18,""arm_up_pos_px"":18,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.38345864661654133,""axis_core_balance"":0.5454545454545454,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0026_0015,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,"[327,44,12,10]",327,44,12,10,geometry_x,x_geometry,0.823304,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0026_0015.png,"{""score"":0.8233041382154394,""method"":""axis"",""line_down"":[328,44,337,53],""line_up"":[328,53,337,44],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9285714457742243,""center_offset"":0.10517404973506927,""fill"":0.35833333333333334,""axis_union"":0.6976744186046512,""axis_balance"":0.875,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":7.353910446166992,""axis_span_up_px"":7.919595718383789,""min_arm_pixels"":3,""min_arm_extent_px"":1.8648232221603394,""min_arm_coverage"":0.75,""center_pixels"":6,""center_thickness_ratio"":0.7164184853011915,""arm_down_neg_px"":3,""arm_down_pos_px"":8,""arm_up_neg_px"":10,""arm_up_pos_px"":3,""arm_down_neg_cov"":0.75,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.5348837209302325,""axis_core_balance"":0.9166666666666666,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_soft"",""mode"":""black""}"
raw_s0026_0016,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,"[581,141,16,15]",581,141,16,15,geometry_x,x_geometry,0.816826,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0026_0016.png,"{""score"":0.8168261323520654,""method"":""axis"",""line_down"":[581,141,595,155],""line_up"":[582,155,595,141],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.93522269151855,""center_offset"":0.036270372569561005,""fill"":0.5125,""axis_union"":0.6504065040650406,""axis_balance"":0.7777777777777778,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":17.465538024902344,""axis_span_up_px"":16.33416748046875,""min_arm_pixels"":16,""min_arm_extent_px"":5.873148441314697,""min_arm_coverage"":0.75,""center_pixels"":8,""center_thickness_ratio"":0.5019087329187966,""arm_down_neg_px"":24,""arm_down_pos_px"":17,""arm_up_neg_px"":17,""arm_up_pos_px"":16,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.4878048780487805,""axis_core_balance"":0.7142857142857143,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0026_0017,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,"[548,219,19,15]",548,219,19,15,geometry_x,x_geometry,0.808209,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0026_0017.png,"{""score"":0.8082089817039981,""method"":""axis"",""line_down"":[550,219,564,233],""line_up"":[550,233,564,219],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9241706969975271,""center_offset"":0.038816872984170914,""fill"":0.543859649122807,""axis_union"":0.6,""axis_balance"":0.8235294117647058,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":13.788582801818848,""axis_span_up_px"":14.919952392578125,""min_arm_pixels"":10,""min_arm_extent_px"":3.963961124420166,""min_arm_coverage"":1.0,""center_pixels"":26,""center_thickness_ratio"":1.2524533194005205,""arm_down_neg_px"":24,""arm_down_pos_px"":10,""arm_up_neg_px"":22,""arm_up_pos_px"":15,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.2838709677419355,""axis_core_balance"":0.8333333333333334,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0026_0018,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,"[615,37,22,24]",615,37,22,24,geometry_x,x_geometry,0.791699,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0026_0018.png,"{""score"":0.7916993991780401,""method"":""axis"",""line_down"":[615,38,636,59],""line_up"":[615,59,636,38],""angle_down"":45.5,""angle_up"":134.5,""angle_delta"":0.5,""orth_delta"":0.0,""length_ratio"":0.7175560065930905,""center_offset"":0.03736135736107826,""fill"":0.5208333333333334,""axis_union"":0.850909090909091,""axis_balance"":0.7333333333333333,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":18.372970581054688,""axis_span_up_px"":25.604928970336914,""min_arm_pixels"":23,""min_arm_extent_px"":4.200128555297852,""min_arm_coverage"":1.0,""center_pixels"":58,""center_thickness_ratio"":1.1878855927561707,""arm_down_neg_px"":23,""arm_down_pos_px"":55,""arm_up_neg_px"":60,""arm_up_pos_px"":54,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.5381818181818182,""axis_core_balance"":0.7209302325581395,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0026_0019,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,"[252,190,27,19]",252,190,27,19,geometry_x,x_geometry,0.787324,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0026_0019.png,"{""score"":0.7873243629853581,""method"":""axis"",""line_down"":[256,190,274,208],""line_up"":[256,208,274,190],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8518517889495582,""center_offset"":0.05483720451593399,""fill"":0.3216374269005848,""axis_union"":0.6,""axis_balance"":0.8333333333333334,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":16.26345443725586,""axis_span_up_px"":19.091882705688477,""min_arm_pixels"":12,""min_arm_extent_px"":2.616854190826416,""min_arm_coverage"":1.0,""center_pixels"":20,""center_thickness_ratio"":0.7061993945413664,""arm_down_neg_px"":24,""arm_down_pos_px"":12,""arm_up_neg_px"":32,""arm_up_pos_px"":16,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.3878787878787879,""axis_core_balance"":0.7777777777777778,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_soft"",""mode"":""black""}"
raw_s0026_0020,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,"[670,141,16,16]",670,141,16,16,geometry_x,x_geometry,0.748346,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0026_0020.png,"{""score"":0.748346003291337,""method"":""axis"",""line_down"":[670,141,685,156],""line_up"":[670,156,685,141],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.7678571385564439,""center_offset"":0.06907626986503601,""fill"":0.43359375,""axis_union"":0.6756756756756757,""axis_balance"":0.6666666666666666,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":15.839191436767578,""axis_span_up_px"":12.162236213684082,""min_arm_pixels"":4,""min_arm_extent_px"":1.5765743255615234,""min_arm_coverage"":0.75,""center_pixels"":22,""center_thickness_ratio"":1.3875728914934922,""arm_down_neg_px"":18,""arm_down_pos_px"":18,""arm_up_neg_px"":18,""arm_up_pos_px"":4,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.32432432432432434,""axis_core_balance"":0.6363636363636364,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0027_0001,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[913,222,10,10]",913,222,10,10,geometry_x,x_geometry,0.923745,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0001.png,"{""score"":0.9237453018335701,""method"":""axis"",""line_down"":[913,222,922,231],""line_up"":[913,231,922,222],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9379845123333834,""center_offset"":0.020454030483961105,""fill"":0.35,""axis_union"":0.9428571428571428,""axis_balance"":0.8333333333333334,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":8.555992126464844,""axis_span_up_px"":9.12167739868164,""min_arm_pixels"":4,""min_arm_extent_px"":1.935533881187439,""min_arm_coverage"":0.75,""center_pixels"":10,""center_thickness_ratio"":1.4582292954142129,""arm_down_neg_px"":6,""arm_down_pos_px"":4,""arm_up_neg_px"":6,""arm_up_pos_px"":7,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":0.75,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":1.0,""axis_core_union"":0.7428571428571429,""axis_core_balance"":0.8571428571428571,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0027_0002,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[901,222,11,10]",901,222,11,10,geometry_x,x_geometry,0.864503,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0002.png,"{""score"":0.8645031896993168,""method"":""axis"",""line_down"":[901,222,911,231],""line_up"":[902,231,911,222],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9250000867020951,""center_offset"":0.02866792306303978,""fill"":0.5363636363636364,""axis_union"":0.6440677966101694,""axis_balance"":1.0,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":9.899494171142578,""axis_span_up_px"":9.15703296661377,""min_arm_pixels"":6,""min_arm_extent_px"":2.748706817626953,""min_arm_coverage"":0.75,""center_pixels"":6,""center_thickness_ratio"":0.6350078727347073,""arm_down_neg_px"":8,""arm_down_pos_px"":8,""arm_up_neg_px"":6,""arm_up_pos_px"":11,""arm_down_neg_cov"":0.75,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.3220338983050847,""axis_core_balance"":0.7272727272727273,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0027_0003,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[762,235,10,8]",762,235,10,8,geometry_x,x_geometry,0.834565,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0003.png,"{""score"":0.8345648801324235,""method"":""axis"",""line_down"":[763,235,770,242],""line_up"":[763,242,770,235],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9921875543299251,""center_offset"":0.042924314737319946,""fill"":0.55,""axis_union"":0.5681818181818182,""axis_balance"":0.9230769230769231,""continuity"":0.5102040816326531,""max_gap_ratio"":0.2857142857142857,""continuity_coverage"":0.7142857142857143,""axis_span_down_px"":9.050966262817383,""axis_span_up_px"":8.980256080627441,""min_arm_pixels"":4,""min_arm_extent_px"":2.6012191772460938,""min_arm_coverage"":0.75,""center_pixels"":5,""center_thickness_ratio"":0.8265478136829364,""arm_down_neg_px"":4,""arm_down_pos_px"":5,""arm_up_neg_px"":5,""arm_up_pos_px"":6,""arm_down_neg_cov"":0.75,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":0.75,""axis_core_union"":0.5681818181818182,""axis_core_balance"":0.9230769230769231,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0027_0004,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[612,209,10,10]",612,209,10,10,geometry_x,x_geometry,0.808575,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0004.png,"{""score"":0.8085745240467319,""method"":""axis"",""line_down"":[612,209,621,218],""line_up"":[612,218,621,209],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8936169988898579,""center_offset"":0.11076953262090683,""fill"":0.39,""axis_union"":0.7948717948717948,""axis_balance"":0.7222222222222222,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":9.970205307006836,""axis_span_up_px"":8.909544944763184,""min_arm_pixels"":3,""min_arm_extent_px"":1.8648232221603394,""min_arm_coverage"":0.75,""center_pixels"":4,""center_thickness_ratio"":0.5917115783270276,""arm_down_neg_px"":11,""arm_down_pos_px"":5,""arm_up_neg_px"":8,""arm_up_pos_px"":3,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.5641025641025641,""axis_core_balance"":0.8333333333333334,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0027_0005,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[892,209,10,10]",892,209,10,10,geometry_x,x_geometry,0.781528,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0005.png,"{""score"":0.7815275488486366,""method"":""axis"",""line_down"":[892,209,901,218],""line_up"":[892,218,901,209],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8333333333333334,""center_offset"":0.10114144533872604,""fill"":0.42,""axis_union"":0.7380952380952381,""axis_balance"":0.7222222222222222,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":10.60660171508789,""axis_span_up_px"":8.838834762573242,""min_arm_pixels"":3,""min_arm_extent_px"":1.8648232221603394,""min_arm_coverage"":0.5,""center_pixels"":6,""center_thickness_ratio"":0.953417610462798,""arm_down_neg_px"":11,""arm_down_pos_px"":4,""arm_up_neg_px"":7,""arm_up_pos_px"":3,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":0.5,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.5,""axis_core_balance"":0.75,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0027_0006,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[586,223,12,9]",586,223,12,9,geometry_x,x_geometry,0.778523,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0006.png,"{""score"":0.7785225675855832,""method"":""axis"",""line_down"":[588,223,596,231],""line_up"":[588,231,596,223],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.925233722019217,""center_offset"":0.076087586581707,""fill"":0.3611111111111111,""axis_union"":0.5897435897435898,""axis_balance"":0.7692307692307693,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":7.566041946411133,""axis_span_up_px"":7.000357151031494,""min_arm_pixels"":1,""min_arm_extent_px"":0.9395184516906738,""min_arm_coverage"":0.25,""center_pixels"":9,""center_thickness_ratio"":1.3798736365056945,""arm_down_neg_px"":6,""arm_down_pos_px"":2,""arm_up_neg_px"":1,""arm_up_pos_px"":8,""arm_down_neg_cov"":0.75,""arm_down_pos_cov"":0.5,""arm_up_neg_cov"":0.25,""arm_up_pos_cov"":1.0,""axis_core_union"":0.358974358974359,""axis_core_balance"":1.0,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_soft"",""mode"":""white""}"
raw_s0027_0007,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[473,209,10,10]",473,209,10,10,geometry_x,x_geometry,0.773351,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0007.png,"{""score"":0.773351252953191,""method"":""axis"",""line_down"":[473,209,482,218],""line_up"":[473,218,482,209],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8456375735652059,""center_offset"":0.09230506420135498,""fill"":0.41,""axis_union"":0.7560975609756098,""axis_balance"":0.631578947368421,""continuity"":0.7346938775510204,""max_gap_ratio"":0.14285714285714285,""continuity_coverage"":0.8571428571428571,""axis_span_down_px"":10.535890579223633,""axis_span_up_px"":8.909544944763184,""min_arm_pixels"":3,""min_arm_extent_px"":1.8648232221603394,""min_arm_coverage"":0.5,""center_pixels"":6,""center_thickness_ratio"":0.9673109129095152,""arm_down_neg_px"":11,""arm_down_pos_px"":5,""arm_up_neg_px"":6,""arm_up_pos_px"":3,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":0.5,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":0.75,""axis_core_union"":0.5365853658536586,""axis_core_balance"":0.6923076923076923,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0027_0008,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[287,228,15,15]",287,228,15,15,geometry_x,x_geometry,0.751292,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0008.png,"{""score"":0.7512916638721185,""method"":""axis"",""line_down"":[301,242,301,242],""line_up"":[287,242,301,228],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.7090396224983153,""center_offset"":0.023720409721136093,""fill"":0.52,""axis_union"":0.7863247863247863,""axis_balance"":0.5081967213114754,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":12.515789031982422,""axis_span_up_px"":8.874190330505371,""min_arm_pixels"":10,""min_arm_extent_px"":2.2315492630004883,""min_arm_coverage"":0.75,""center_pixels"":29,""center_thickness_ratio"":1.0978334121430648,""arm_down_neg_px"":28,""arm_down_pos_px"":14,""arm_up_neg_px"":10,""arm_up_pos_px"":15,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":0.75,""arm_up_pos_cov"":1.0,""axis_core_union"":0.41025641025641024,""axis_core_balance"":0.5,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_soft"",""mode"":""black""}"
raw_s0027_0009,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,"[907,164,8,10]",907,164,8,10,geometry_x,x_geometry,0.733895,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0027_0009.png,"{""score"":0.733894749180707,""method"":""axis"",""line_down"":[907,165,914,172],""line_up"":[907,172,914,165],""angle_down"":47.0,""angle_up"":133.0,""angle_delta"":2.0,""orth_delta"":0.0,""length_ratio"":0.9657125979456933,""center_offset"":0.029376542195677757,""fill"":0.55,""axis_union"":0.5681818181818182,""axis_balance"":0.9230769230769231,""continuity"":0.5102040816326531,""max_gap_ratio"":0.2857142857142857,""continuity_coverage"":0.7142857142857143,""axis_span_down_px"":7.418079376220703,""axis_span_up_px"":7.681456565856934,""min_arm_pixels"":3,""min_arm_extent_px"":1.3464462757110596,""min_arm_coverage"":0.5,""center_pixels"":6,""center_thickness_ratio"":0.7727396804753224,""arm_down_neg_px"":3,""arm_down_pos_px"":6,""arm_up_neg_px"":6,""arm_up_pos_px"":4,""arm_down_neg_cov"":0.5,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.3409090909090909,""axis_core_balance"":0.875,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
