candidate_id,parent_screen_id,parent_screen_path,source_screen_path,source_session,timestamp,creative_id_or_group,bbox,bbox_x,bbox_y,bbox_w,bbox_h,raw_bbox_crop_path,context_crop_path,canonical_crop_path,overlay_path,proposal_sources,proposal_types,proposal_scores,proposal_score_max,raw_proposal_ids,nms_group_id,raw_proposal_count,overflow,review_status,visual_families,is_holdout,split_group,classifier_x_mark,classifier_play_triangle,classifier_google_play,classifier_next,classifier_free,classifier_got,classifier_arrow
cxp_s0026_008,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[909,58,43,46]",909,58,43,46,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_008_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_008_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_008_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,close_template,template_match,0.831087,0.831087,raw_s0026_0001,nms_s0026_008,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.23904,0.00481,0.00191,0.01089,0.0075,0.0061,0.84323
cxp_s0026_009,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[327,44,12,10]",327,44,12,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_009_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_009_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_009_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,geometry_x,x_geometry,0.823304,0.823304,raw_s0026_0015,nms_s0026_009,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.61283,0.02302,0.00951,0.01698,0.14128,0.00978,0.54705
cxp_s0026_010,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[581,141,16,15]",581,141,16,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_010_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_010_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_010_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,geometry_x,x_geometry,0.816826,0.816826,raw_s0026_0016,nms_s0026_010,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.21873,0.01956,0.04995,0.19385,0.20103,0.01318,0.45562
cxp_s0026_011,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[548,219,19,15]",548,219,19,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_011_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_011_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_011_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,geometry_x,x_geometry,0.808209,0.808209,raw_s0026_0017,nms_s0026_011,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.6649,0.08964,0.10257,0.12479,0.048,0.08449,0.42439
cxp_s0026_012,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[615,37,22,24]",615,37,22,24,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_012_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_012_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_012_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,geometry_x,x_geometry,0.791699,0.791699,raw_s0026_0018,nms_s0026_012,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.26201,0.01746,0.00712,0.02441,0.01682,0.00238,0.06997
cxp_s0026_013,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[252,190,27,19]",252,190,27,19,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_013_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_013_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_013_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,geometry_x,x_geometry,0.787324,0.787324,raw_s0026_0019,nms_s0026_013,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.11627,0.00328,0.00454,0.036,0.03163,0.00418,0.29597
cxp_s0026_014,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[318,204,43,24]",318,204,43,24,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_014_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_014_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_014_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,close_template,template_match,0.748570,0.74857,raw_s0026_0006,nms_s0026_014,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.10719,0.01351,0.16679,0.28921,0.10107,0.0438,0.87691
cxp_s0026_015,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[670,141,16,16]",670,141,16,16,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_015_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_015_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_015_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,geometry_x,x_geometry,0.748346,0.748346,raw_s0026_0020,nms_s0026_015,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.13105,0.01299,0.02004,0.12013,0.35332,0.01993,0.66274
cxp_s0026_016,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[626,175,43,24]",626,175,43,24,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_016_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_016_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_016_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,close_template,template_match,0.747743,0.747743,raw_s0026_0007,nms_s0026_016,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.02018,0.00469,0.23963,0.17787,0.02407,0.0147,0.7622
cxp_s0026_017,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[273,216,43,24]",273,216,43,24,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_017_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_017_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_017_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,close_template,template_match,0.728421,0.728421,raw_s0026_0008,nms_s0026_017,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.56484,0.09618,0.30018,0.35299,0.33193,0.17093,0.5204
cxp_s0026_018,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[417,171,43,46]",417,171,43,46,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_018_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_018_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_018_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,close_template,template_match,0.726352,0.726352,raw_s0026_0002,nms_s0026_018,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.86379,0.00173,0.00433,0.04582,0.023,0.05056,0.23701
cxp_s0026_019,screen_0026,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0026.png,vision_platform\ads\collections\input_preclick_latest30_20260720\026_click_success_20260720_130835_707_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[456,197,43,46]",456,197,43,46,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0026_019_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0026_019_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0026_019_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0026_overlay.png,close_template,template_match,0.724663,0.724663,raw_s0026_0003,nms_s0026_019,1,0,pending,,0,input_preclick_latest30_20260720:screen_0026,0.60395,0.00232,0.02818,0.07606,0.02147,0.04526,0.73538
cxp_s0027_001,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[913,222,10,10]",913,222,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.923745,0.923745,raw_s0027_0001,nms_s0027_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.05778,0.00193,0.0008,0.01171,0.14112,0.03083,0.08688
cxp_s0027_002,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[901,222,11,10]",901,222,11,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.864503,0.864503,raw_s0027_0002,nms_s0027_002,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.04642,0.00482,0.01179,0.06347,0.06547,0.04825,0.10346
cxp_s0027_003,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[762,235,10,8]",762,235,10,8,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.834565,0.834565,raw_s0027_0003,nms_s0027_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.02097,0.0007,0.00122,0.03438,0.03787,0.00277,0.04015
cxp_s0027_004,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[612,209,10,10]",612,209,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.808575,0.808575,raw_s0027_0004,nms_s0027_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.08274,0.00162,0.00301,0.0411,0.42177,0.07425,0.25272
cxp_s0027_005,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[892,209,10,10]",892,209,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_005_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_005_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_005_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.781528,0.781528,raw_s0027_0005,nms_s0027_005,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.15954,0.00253,0.0047,0.04027,0.42899,0.11392,0.21989
cxp_s0027_006,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[586,223,12,9]",586,223,12,9,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_006_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_006_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_006_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.778523,0.778523,raw_s0027_0006,nms_s0027_006,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.06087,0.00196,0.02078,0.12429,0.10867,0.00534,0.25317
cxp_s0027_007,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[473,209,10,10]",473,209,10,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_007_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_007_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_007_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.773351,0.773351,raw_s0027_0007,nms_s0027_007,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.2092,0.0028,0.0063,0.0502,0.46907,0.09039,0.32658
cxp_s0027_008,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[287,228,15,15]",287,228,15,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_008_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_008_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_008_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.751292,0.751292,raw_s0027_0008,nms_s0027_008,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.87336,0.08052,0.0072,0.0143,0.03232,0.00144,0.74512
cxp_s0027_009,screen_0027,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0027.png,vision_platform\ads\collections\input_preclick_latest30_20260720\027_click_success_20260720_130810_399_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[907,164,8,10]",907,164,8,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0027_009_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0027_009_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0027_009_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0027_overlay.png,geometry_x,x_geometry,0.733895,0.733895,raw_s0027_0009,nms_s0027_009,1,0,pending,,0,input_preclick_latest30_20260720:screen_0027,0.26706,0.02313,0.01844,0.08279,0.0979,0.03642,0.25323
cxp_s0028_001,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[512,147,28,27]",512,147,28,27,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0028_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0028_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0028_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0028_overlay.png,geometry_x,x_geometry,0.901446,0.901446,raw_s0028_0001,nms_s0028_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0028,0.50779,0.00042,0.00181,0.01285,0.02994,0.00281,0.17679
cxp_s0028_002,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[677,132,23,22]",677,132,23,22,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0028_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0028_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0028_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0028_overlay.png,geometry_x,x_geometry,0.884426,0.884426,raw_s0028_0002,nms_s0028_002,1,0,pending,,0,input_preclick_latest30_20260720:screen_0028,0.49118,0.0031,0.00564,0.06177,0.03312,0.01797,0.10537
cxp_s0028_003,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[863,106,14,14]",863,106,14,14,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0028_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0028_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0028_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0028_overlay.png,geometry_x,x_geometry,0.855596,0.855596,raw_s0028_0003,nms_s0028_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0028,0.77226,0.01214,0.05917,0.04311,0.08227,0.00482,0.41003
