instance_id,families,review_status,note,content_id,original_path,relative_path,vision_domain,asset_role,image_scope,source_root,asset_type,representation,sample_role,sub_role,image_review_status
file_98370146f870c367,play_triangle,reviewed,,asset_b0fb1915ebdcef1f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100345_889\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100345_889\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,play,reviewed
file_3dc0d458cc883ee3,arrow|next,reviewed,,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100447_093\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100447_093\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_3812d68168c166a4,got,reviewed,,asset_b1f9c1b9f8fac2f0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100456_732\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100456_732\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_51ff00bc3d7603bf,free,reviewed,,asset_83b91869426baa8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_101942_470\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_101942_470\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_396637fffb08b166,got,reviewed,,asset_6464ee682b6e9539,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102018_720\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102018_720\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_e399230a20703d71,free,reviewed,,asset_14a81fb73235b2ae,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102027_859\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102027_859\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_1621862b6acb7cf3,arrow|next,reviewed,,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102134_709\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102134_709\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_62c3dd3102650707,got,reviewed,,asset_a6a1a807225333d3,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102143_549\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102143_549\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_e2acb648add334e4,free,reviewed,,asset_f969550042dd8a5c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102152_561\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102152_561\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_ee87316a9ecc6f93,arrow|next,reviewed,,asset_c7e460477e6815ca,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102257_097\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102257_097\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_6c9d7fd2cf8b2a09,got,reviewed,,asset_263d9bbf7a74f119,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102305_939\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102305_939\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_885c0ed210a32954,free,reviewed,,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102315_017\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102315_017\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_3aaed400e7ccbc64,arrow,reviewed,,asset_7fa875a023c06075,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102419_119\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102419_119\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_ec52bec92f18b3a6,got,reviewed,,asset_09db06e79617a5ab,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102427_930\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102427_930\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_6950c99c8d27fc0f,free,reviewed,,asset_b24e578fa8ac8e25,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102437_108\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102437_108\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_1c610c21e82f0a3b,arrow,reviewed,,asset_3e2ac2ef5377fc3b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_561deffd5e29abeb,got,reviewed,,asset_cc988facf7de4b10,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102516_921\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_034039de9157fe6e,free,reviewed,,asset_49c3633bf8d96c23,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_4b40434ea29380f7,arrow,reviewed,,asset_7acc39b655a0bda9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_f759dfcce3ea6dba,got,reviewed,,asset_8f85cf781a2c4892,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102609_950\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_4efc8ba784626b00,got,reviewed,,asset_673e1ce09b1c7183,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_28db17c1fdc6810f,negative,reviewed,,asset_13fae01f38c68d9b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_709feda930d44fc0,arrow|next,reviewed,,asset_161fe2d19fd904c5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_5bb144b3ebce64b2,got,reviewed,,asset_88b020cf71cd95fe,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_ac3e4fe5765358fe,play_triangle,reviewed,,asset_88342de1955d7710,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,play,reviewed
file_a5745491741dd931,got,reviewed,,asset_d94098ff97a6d4e1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103115_232\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_53aaf77bc2d63184,play_triangle,reviewed,,asset_76e8e41d64c43242,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,play,reviewed
file_0b9a658f960097b9,arrow|next,reviewed,,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_0e55e2d594079fed,got,reviewed,,asset_56d393572f6f818f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103240_006\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_0cb007c6af738353,play_triangle,reviewed,,asset_472bfd838b165cc8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,play,reviewed
file_0cb2478740ea3954,arrow|next,reviewed,,asset_c7e460477e6815ca,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_da898d64ad5b3d30,got,reviewed,,asset_2b0bcfa2d943e368,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103403_052\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_95b833f90a11d605,play_triangle,reviewed,,asset_c2c2dd5810451d31,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,play,reviewed
file_54dcfd8a6e1ab7bd,arrow|next,reviewed,,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_02ce57272c84b6f5,got,reviewed,,asset_6e8a5d255426a167,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103520_712\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_5d7a867c228aefef,play_triangle,reviewed,,asset_ebdc895ca71436f4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,play,reviewed
file_201035a596c9f39e,arrow,reviewed,,asset_8bcc258909ab5d1b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_dd15bfd220012da9,got,reviewed,,asset_5d8ca4120212a47b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_103609_541\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_235d042046ef0efc,free,reviewed,,asset_300c377715d5afb0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132307_180\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132307_180\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_12942deaafab87b9,arrow|next,reviewed,,asset_52eb220e60027c56,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132413_787\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132413_787\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_a574b3c911c67677,free,reviewed,,asset_0ca047e6691654c6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_6a655907ea5df0f6,arrow,reviewed,,asset_5ae52b786c1d5b30,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132506_535\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132506_535\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_20bbead1e685ba75,got,reviewed,,asset_1ff75886bdde89cb,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132517_247\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132517_247\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_1d5070a87234423c,free,reviewed,,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_255e40d648488c61,arrow,reviewed,,asset_8263ab7cd58c1c1f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,play,reviewed
file_e41974232e7b3369,got,reviewed,,asset_25a22f5df74ffae1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132613_620\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132613_620\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,got,reviewed
file_5e2cb9b5f76696fd,free,reviewed,,asset_d39eaaf081574a79,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135019_884\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135019_884\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_e1800e087389adce,got|x_mark,reviewed,,asset_4d6685ea797b7292,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_fb098839f9644186,free,reviewed,,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_095d6322a813c6b4,x_mark,reviewed,,asset_6d53b8801d29cfb7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135103_925\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135103_925\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_f1e86606970a4098,got|x_mark,reviewed,,asset_6f98cd8786ef6aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_bfec20153c26acc4,free,reviewed,,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_70e06950bb8b1955,x_mark,reviewed,,asset_6245704c040830e6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135134_191\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135134_191\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_60bac38a55997464,got|x_mark,reviewed,,asset_c9fd61a5d932e963,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_c24e99671a1ad255,free,reviewed,,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_886b5d6376adfe5c,x_mark,reviewed,,asset_90ce48e4e47a01c1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135203_544\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135203_544\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_e8cec87605007653,got,reviewed,,asset_d03e45f89671476c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135208_961\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135208_961\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_8ffbba45af380a08,free|got|x_mark,reviewed,,asset_02c72c16cadd5f8d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135749_996\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135749_996\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_336863d2e06088df,x_mark,reviewed,,asset_cd2eb5e6a77d8f9f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135808_322\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135808_322\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_169eb54afbb52619,got,reviewed,,asset_91f479ecaa1bfa86,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135813_823\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135813_823\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_0eaa4839c84ae728,free,reviewed,,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_475f74fc1f507182,x_mark,reviewed,,asset_f469d877decb6ba4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135838_244\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135838_244\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_b69dcf4baa8fa608,got,reviewed,,asset_603ade2051e58c6b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_d8447af34fcfeb43,free,reviewed,,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_b5ceb53f6363eb00,x_mark,reviewed,,asset_1bcb39cc4cf3bcf4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135907_953\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135907_953\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_ebae8724ba32676c,got|x_mark,reviewed,,asset_a7d9dca074810b98,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_979f91745dd47490,free,reviewed,,asset_02c72c16cadd5f8d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162808_649\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162808_649\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_bacdf7e09c08d915,arrow|next,reviewed,,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_4a79ba7a94cfeb5a,got|x_mark,reviewed,,asset_f4267fd43f7332c6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162923_454\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162923_454\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_60b5def19a7c9a71,free,reviewed,,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_10ad0c35675aa5ca,arrow|next,reviewed,,asset_8524767750bea86e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_ed775e73f24dae53,got|x_mark,reviewed,,asset_57705cc7f11a2a7f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163051_076\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163051_076\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_704278aafd9cec6b,free,reviewed,,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,free,reviewed
file_ed00cb5095d619f9,arrow,reviewed,,asset_7c2cc704821e7c64,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163154_531\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163154_531\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
file_dddc8918627d32c5,got|x_mark,reviewed,,asset_fbc8aa9f5506c36f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\crops\bbox.png,ads,runtime_collection,crop,vision_platform\ads\runtime_collection,crop,raw,action_target,,reviewed
