image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00785_negative_asset_b61fa7e905cd1a2f.png,negative,0,0,0,0,0,0,0,train,content:asset_b61fa7e905cd1a2f,file_c736f74bbedbeb30,asset_b61fa7e905cd1a2f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000493.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00786_negative_asset_c412159d54d19f56.png,negative,0,0,0,0,0,0,0,test,content:asset_c412159d54d19f56,file_cbce7689f2e7b16c,asset_c412159d54d19f56,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000494.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00787_negative_asset_d81ae443cf1200bd.png,negative,0,0,0,0,0,0,0,train,content:asset_d81ae443cf1200bd,file_d681784b24e6089d,asset_d81ae443cf1200bd,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000495.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00788_negative_asset_f7678a5e6f931254.png,negative,0,0,0,0,0,0,0,val,content:asset_f7678a5e6f931254,file_645c5e886e00759e,asset_f7678a5e6f931254,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000496.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00789_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,train,content:asset_a9da8bac3bf76043,file_e4dc47555a2f4b23,asset_a9da8bac3bf76043,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000497.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00790_negative_asset_b61fa7e905cd1a2f.png,negative,0,0,0,0,0,0,0,train,content:asset_b61fa7e905cd1a2f,file_62093f5328a11df1,asset_b61fa7e905cd1a2f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000498.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00791_negative_asset_c412159d54d19f56.png,negative,0,0,0,0,0,0,0,test,content:asset_c412159d54d19f56,file_02fb6342b36397e3,asset_c412159d54d19f56,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000499.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00792_negative_asset_d81ae443cf1200bd.png,negative,0,0,0,0,0,0,0,train,content:asset_d81ae443cf1200bd,file_1cfad5c708d77183,asset_d81ae443cf1200bd,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000500.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00793_negative_asset_f7678a5e6f931254.png,negative,0,0,0,0,0,0,0,val,content:asset_f7678a5e6f931254,file_3ac4684d297103ab,asset_f7678a5e6f931254,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000501.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00794_negative_asset_a9da8bac3bf76043.png,negative,0,0,0,0,0,0,0,train,content:asset_a9da8bac3bf76043,file_4b7519384af52cfa,asset_a9da8bac3bf76043,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000502.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00795_negative_asset_e7fea01bc0b14283.png,negative,0,0,0,0,0,0,0,test,content:asset_e7fea01bc0b14283,file_fb0d7e73125c05cc,asset_e7fea01bc0b14283,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000503.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00796_negative_asset_3f363ed316e8c63b.png,negative,0,0,0,0,0,0,0,train,content:asset_3f363ed316e8c63b,file_9ac929c0e2bb89c7,asset_3f363ed316e8c63b,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000504.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00797_negative_asset_2a0f570b2f00cb3d.png,negative,0,0,0,0,0,0,0,train,content:asset_2a0f570b2f00cb3d,file_54e3bd63fdceb305,asset_2a0f570b2f00cb3d,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000505.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00798_negative_asset_f41984001785bb2e.png,negative,0,0,0,0,0,0,0,train,content:asset_f41984001785bb2e,file_0ca7929710908e6d,asset_f41984001785bb2e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000506.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00799_negative_asset_07c15594c440c640.png,negative,0,0,0,0,0,0,0,train,content:asset_07c15594c440c640,file_62cb550c0c1eca55,asset_07c15594c440c640,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000507.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00800_negative_asset_d1e153feb5d24055.png,negative,0,0,0,0,0,0,0,train,content:asset_d1e153feb5d24055,file_80109e6312647797,asset_d1e153feb5d24055,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000508.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00801_negative_asset_07c15594c440c640.png,negative,0,0,0,0,0,0,0,train,content:asset_07c15594c440c640,file_87cab4fe9cb57458,asset_07c15594c440c640,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000509.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00802_negative_asset_d1e153feb5d24055.png,negative,0,0,0,0,0,0,0,train,content:asset_d1e153feb5d24055,file_14cc2fd6c233eebc,asset_d1e153feb5d24055,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000510.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00803_negative_asset_8dd5c61457b2b3ad.png,negative,0,0,0,0,0,0,0,train,content:asset_8dd5c61457b2b3ad,file_d0c5fe72a1230b6a,asset_8dd5c61457b2b3ad,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000511.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00804_negative_asset_42ac010188926cee.png,negative,0,0,0,0,0,0,0,test,content:asset_42ac010188926cee,file_3151c7fb58875bdb,asset_42ac010188926cee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000512.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00805_negative_asset_30eada6e537ba869.png,negative,0,0,0,0,0,0,0,train,content:asset_30eada6e537ba869,file_72f9e642b73ff79f,asset_30eada6e537ba869,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000513.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00806_negative_asset_8dd5c61457b2b3ad.png,negative,0,0,0,0,0,0,0,train,content:asset_8dd5c61457b2b3ad,file_f694c6232887136a,asset_8dd5c61457b2b3ad,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000514.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00807_negative_asset_42ac010188926cee.png,negative,0,0,0,0,0,0,0,test,content:asset_42ac010188926cee,file_4a46dc3b70f345eb,asset_42ac010188926cee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000515.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00808_negative_asset_30eada6e537ba869.png,negative,0,0,0,0,0,0,0,train,content:asset_30eada6e537ba869,file_ee319f420cecc510,asset_30eada6e537ba869,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000516.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00809_negative_asset_aee12920a8e1635a.png,negative,0,0,0,0,0,0,0,val,content:asset_aee12920a8e1635a,file_2f29f8736a753e53,asset_aee12920a8e1635a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000517.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00810_negative_asset_6916e15b3e5f02d7.png,negative,0,0,0,0,0,0,0,val,content:asset_6916e15b3e5f02d7,file_923f8f909d6fb52d,asset_6916e15b3e5f02d7,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000518.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00811_negative_asset_4e608738c595692a.png,negative,0,0,0,0,0,0,0,train,content:asset_4e608738c595692a,file_987145385462b025,asset_4e608738c595692a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000519.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00812_negative_asset_ea66fd1ad75d8afe.png,negative,0,0,0,0,0,0,0,test,content:asset_ea66fd1ad75d8afe,file_0d58c2c54e27a062,asset_ea66fd1ad75d8afe,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000520.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00813_negative_asset_658a08f4cdee1bf6.png,negative,0,0,0,0,0,0,0,val,content:asset_658a08f4cdee1bf6,file_d7b838ad3c7f0f9b,asset_658a08f4cdee1bf6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000521.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00814_negative_asset_8226bffb9ee871c5.png,negative,0,0,0,0,0,0,0,train,content:asset_8226bffb9ee871c5,file_a57c45f4c381c6f3,asset_8226bffb9ee871c5,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000522.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00815_negative_asset_aec6f5737582ccd6.png,negative,0,0,0,0,0,0,0,train,content:asset_aec6f5737582ccd6,file_39ded8a51a666115,asset_aec6f5737582ccd6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000523.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00816_negative_asset_f28598b5e6392e36.png,negative,0,0,0,0,0,0,0,test,content:asset_f28598b5e6392e36,file_f9bf2e52219ec041,asset_f28598b5e6392e36,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000524.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00817_negative_asset_cf42023e5725393c.png,negative,0,0,0,0,0,0,0,val,content:asset_cf42023e5725393c,file_f319839a367a699e,asset_cf42023e5725393c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000525.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00818_negative_asset_aee12920a8e1635a.png,negative,0,0,0,0,0,0,0,val,content:asset_aee12920a8e1635a,file_dbe23edbc0f646fa,asset_aee12920a8e1635a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000526.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00819_negative_asset_6916e15b3e5f02d7.png,negative,0,0,0,0,0,0,0,val,content:asset_6916e15b3e5f02d7,file_dbf970c1e3ffbc38,asset_6916e15b3e5f02d7,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000527.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00820_negative_asset_4e608738c595692a.png,negative,0,0,0,0,0,0,0,train,content:asset_4e608738c595692a,file_23a787ecef9fdd7c,asset_4e608738c595692a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000528.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00821_negative_asset_ea66fd1ad75d8afe.png,negative,0,0,0,0,0,0,0,test,content:asset_ea66fd1ad75d8afe,file_8d97298b3157a670,asset_ea66fd1ad75d8afe,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000529.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00822_negative_asset_658a08f4cdee1bf6.png,negative,0,0,0,0,0,0,0,val,content:asset_658a08f4cdee1bf6,file_78e8cb5ac19e8be2,asset_658a08f4cdee1bf6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000530.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00823_negative_asset_8226bffb9ee871c5.png,negative,0,0,0,0,0,0,0,train,content:asset_8226bffb9ee871c5,file_2b55d011077b8365,asset_8226bffb9ee871c5,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000531.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00824_negative_asset_aec6f5737582ccd6.png,negative,0,0,0,0,0,0,0,train,content:asset_aec6f5737582ccd6,file_fc14f41ec9bfe53c,asset_aec6f5737582ccd6,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000532.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00825_negative_asset_f28598b5e6392e36.png,negative,0,0,0,0,0,0,0,test,content:asset_f28598b5e6392e36,file_128c54ad7658d290,asset_f28598b5e6392e36,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000533.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00826_negative_asset_cf42023e5725393c.png,negative,0,0,0,0,0,0,0,val,content:asset_cf42023e5725393c,file_369d1f8224cacbef,asset_cf42023e5725393c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000534.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00827_negative_asset_bce3541345c1cf44.png,negative,0,0,0,0,0,0,0,test,content:asset_bce3541345c1cf44,file_ab36935b139816fa,asset_bce3541345c1cf44,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000535.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00828_negative_asset_b8e24783cba5f65a.png,negative,0,0,0,0,0,0,0,train,content:asset_b8e24783cba5f65a,file_f47a194a48eb303f,asset_b8e24783cba5f65a,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000536.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00829_negative_asset_76b5380cb42e727d.png,negative,0,0,0,0,0,0,0,train,content:asset_76b5380cb42e727d,file_fc1afa9c7da4b733,asset_76b5380cb42e727d,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000537.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00830_negative_asset_aaa0d5a713804a65.png,negative,0,0,0,0,0,0,0,train,content:asset_aaa0d5a713804a65,file_7dcfcd1d8a9ce3aa,asset_aaa0d5a713804a65,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000538.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00831_negative_asset_3fe73a234ec58863.png,negative,0,0,0,0,0,0,0,val,content:asset_3fe73a234ec58863,file_9e4bed44b9eab229,asset_3fe73a234ec58863,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000539.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00832_negative_asset_f9cca6c6bc1a4ac0.png,negative,0,0,0,0,0,0,0,train,content:asset_f9cca6c6bc1a4ac0,file_dec70e6f91fd7665,asset_f9cca6c6bc1a4ac0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000540.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00833_negative_asset_e011f0b8ff9e8ada.png,negative,0,0,0,0,0,0,0,train,content:asset_e011f0b8ff9e8ada,file_9674c85380c83776,asset_e011f0b8ff9e8ada,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000541.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00834_negative_asset_601ca7d61640ccfb.png,negative,0,0,0,0,0,0,0,val,content:asset_601ca7d61640ccfb,file_e994f3b131af2bbb,asset_601ca7d61640ccfb,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000542.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00835_negative_asset_9d9e9a3f6e013250.png,negative,0,0,0,0,0,0,0,train,content:asset_9d9e9a3f6e013250,file_595ca1d96a6158ff,asset_9d9e9a3f6e013250,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000543.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00836_negative_asset_5da219f0f83898a0.png,negative,0,0,0,0,0,0,0,train,content:asset_5da219f0f83898a0,file_14d710915da9aab5,asset_5da219f0f83898a0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000544.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00837_negative_asset_8e83cc1a03881aef.png,negative,0,0,0,0,0,0,0,test,content:asset_8e83cc1a03881aef,file_84cff02cc92502ee,asset_8e83cc1a03881aef,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000545.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00838_negative_asset_25e21f191981bac8.png,negative,0,0,0,0,0,0,0,test,content:asset_25e21f191981bac8,file_31ac96b566461cb6,asset_25e21f191981bac8,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000546.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00839_negative_asset_aaa0d5a713804a65.png,negative,0,0,0,0,0,0,0,train,content:asset_aaa0d5a713804a65,file_330819cac3745bbd,asset_aaa0d5a713804a65,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000547.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00840_negative_asset_3fe73a234ec58863.png,negative,0,0,0,0,0,0,0,val,content:asset_3fe73a234ec58863,file_92be8bf974e5cc5a,asset_3fe73a234ec58863,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000548.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00841_negative_asset_f9cca6c6bc1a4ac0.png,negative,0,0,0,0,0,0,0,train,content:asset_f9cca6c6bc1a4ac0,file_5b2e17c693b411fe,asset_f9cca6c6bc1a4ac0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000549.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00842_negative_asset_e011f0b8ff9e8ada.png,negative,0,0,0,0,0,0,0,train,content:asset_e011f0b8ff9e8ada,file_c13a2d81972022d0,asset_e011f0b8ff9e8ada,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000550.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00843_negative_asset_601ca7d61640ccfb.png,negative,0,0,0,0,0,0,0,val,content:asset_601ca7d61640ccfb,file_520ad734884b6ab9,asset_601ca7d61640ccfb,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000551.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00844_negative_asset_9d9e9a3f6e013250.png,negative,0,0,0,0,0,0,0,train,content:asset_9d9e9a3f6e013250,file_3478d422a386ae0a,asset_9d9e9a3f6e013250,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000552.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00845_negative_asset_5da219f0f83898a0.png,negative,0,0,0,0,0,0,0,train,content:asset_5da219f0f83898a0,file_1d40c3390298bb29,asset_5da219f0f83898a0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000553.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00846_negative_asset_8e83cc1a03881aef.png,negative,0,0,0,0,0,0,0,test,content:asset_8e83cc1a03881aef,file_ee5c0c160d2f8266,asset_8e83cc1a03881aef,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000554.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00847_negative_asset_25e21f191981bac8.png,negative,0,0,0,0,0,0,0,test,content:asset_25e21f191981bac8,file_a5e2fc096b294429,asset_25e21f191981bac8,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000555.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00848_negative_asset_0fdf0fe39326cc6e.png,negative,0,0,0,0,0,0,0,train,content:asset_0fdf0fe39326cc6e,file_45712a59133fb173,asset_0fdf0fe39326cc6e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000556.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00849_negative_asset_077e8cd494dee233.png,negative,0,0,0,0,0,0,0,train,content:asset_077e8cd494dee233,file_17fe3cf46f69152a,asset_077e8cd494dee233,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000557.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00850_negative_asset_2b6292ad717f73cc.png,negative,0,0,0,0,0,0,0,val,content:asset_2b6292ad717f73cc,file_e972f5889402233d,asset_2b6292ad717f73cc,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000558.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00851_play_triangle_asset_88342de1955d7710.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_88342de1955d7710,file_4b55666f7d26ba68,asset_88342de1955d7710,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080054_581\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00852_arrow_asset_8246d10f6c6dfb69.png,arrow,0,0,0,0,0,0,1,val,content:asset_8246d10f6c6dfb69,file_da24a97c4580a385,asset_8246d10f6c6dfb69,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080135_133\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00853_got_asset_10a60b88bb107d49.png,got,0,0,0,0,0,1,0,val,content:asset_10a60b88bb107d49,file_94c067721838b5a7,asset_10a60b88bb107d49,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080145_040\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00854_play_triangle_asset_542d5a8ba5e8e090.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_542d5a8ba5e8e090,file_52d5a310ba32c303,asset_542d5a8ba5e8e090,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080151_966\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00855_arrow_asset_b3e20e7760a44b0a.png,arrow,0,0,0,0,0,0,1,train,content:asset_b3e20e7760a44b0a,file_993270f6ad69f631,asset_b3e20e7760a44b0a,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080258_516\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00856_got_asset_056a75a95fd0004a.png,got,0,0,0,0,0,1,0,test,content:asset_056a75a95fd0004a,file_096cbf9643228a54,asset_056a75a95fd0004a,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080308_161\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00857_play_triangle_asset_1681b89025c9902b.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_1681b89025c9902b,file_7051ab9bc6b4fb7f,asset_1681b89025c9902b,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080316_811\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00858_arrow_asset_57a3a364e16b9e38.png,arrow,0,0,0,0,0,0,1,train,content:asset_57a3a364e16b9e38,file_7003e76f1c605201,asset_57a3a364e16b9e38,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080355_864\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00859_got_asset_3da5069be36e1858.png,got,0,0,0,0,0,1,0,test,content:asset_3da5069be36e1858,file_4b3f40d609b103c8,asset_3da5069be36e1858,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080405_663\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00860_play_triangle_asset_da86db81efb2b312.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_da86db81efb2b312,file_a9b3de8ef22b83c9,asset_da86db81efb2b312,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080412_253\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00861_arrow_asset_8263ab7cd58c1c1f.png,arrow,0,0,0,0,0,0,1,train,content:asset_8263ab7cd58c1c1f,file_89bf80364d6050d5,asset_8263ab7cd58c1c1f,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080451_263\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00862_got_asset_28434918920405bd.png,got,0,0,0,0,0,1,0,train,content:asset_28434918920405bd,file_f17f0597f4a960bf,asset_28434918920405bd,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080500_682\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00863_play_triangle_asset_bd0db35d86d5fa07.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_bd0db35d86d5fa07,file_3f84811f20709357,asset_bd0db35d86d5fa07,vision_platform\ads\runtime_collection\click_success\click_success_20260713_080508_706\crops\bbox.png,0
