annotation_id,screen_id,image_path,instance_id,content_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label,source_class,screen_state,split_group,split
ann_000314,ads_det_000287,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000287.png,file_1dfb8cd3f6b15812,asset_dd7bdc0938458765,352,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_dd7bdc0938458765,
ann_000315,ads_det_000288,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000288.png,file_fb5a9c7ca47d74c9,asset_36af96f4aa307967,461,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_36af96f4aa307967,
ann_000316,ads_det_000289,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000289.png,file_f4a5a330abb12f81,asset_a2c0aa7c60b2fe1e,569,884.093,29.767,72.930,29.767,action_candidate,positive,action_target,actionable,content:asset_a2c0aa7c60b2fe1e,
ann_000317,ads_det_000290,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000290.png,file_b105a6abcd9f2825,asset_466fab917a48add3,355,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_466fab917a48add3,
ann_000318,ads_det_000291,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000291.png,file_4d905d34a600dd2f,asset_ed94795b4d045d53,570,884.093,29.767,72.930,29.767,action_candidate,positive,action_target,actionable,content:asset_ed94795b4d045d53,
ann_000319,ads_det_000292,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000292.png,file_8cd0c36154528798,asset_e050dd8726171b15,383,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_e050dd8726171b15,
ann_000320,ads_det_000293,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000293.png,file_2114edf9c5eae20b,asset_ca3f0fd5dfd906d4,471,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_ca3f0fd5dfd906d4,
ann_000321,ads_det_000294,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000294.png,file_fe3c153bd2345be4,asset_8e0ca4346ff5797d,572,16.372,23.814,96.744,43.163,action_candidate,positive,action_target,actionable,content:asset_8e0ca4346ff5797d,
ann_000322,ads_det_000295,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000295.png,file_c1740867a943f5e3,asset_769e356f9c6eb2fe,542,22.326,19.349,87.814,43.163,action_candidate,positive,action_target,actionable,content:asset_769e356f9c6eb2fe,
ann_000323,ads_det_000296,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000296.png,file_4fbaf2ba4e7ee4bb,asset_5c345f72ebb72ad1,384,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_5c345f72ebb72ad1,
ann_000324,ads_det_000297,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000297.png,file_2d1edfb11f98fee2,asset_861331d5aad2dab5,462,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_861331d5aad2dab5,
ann_000325,ads_det_000298,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000298.png,file_fa5492e3bc87991d,asset_08eebe7108e5b5d9,583,890.047,23.814,61.023,41.674,action_candidate,positive,action_target,actionable,content:asset_08eebe7108e5b5d9,
ann_000326,ads_det_000299,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000299.png,file_97c6b6820916c085,asset_07ba0e2cf9e2d681,385,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_07ba0e2cf9e2d681,
ann_000327,ads_det_000300,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000300.png,file_f008d697aadd67b7,asset_8179703a100b9e12,573,16.372,23.814,96.744,43.163,action_candidate,positive,action_target,actionable,content:asset_8179703a100b9e12,
ann_000328,ads_det_000301,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000301.png,file_bd5d7442e6ac5817,asset_259be3afda4887e3,545,22.326,19.349,87.814,43.163,action_candidate,positive,action_target,actionable,content:asset_259be3afda4887e3,
ann_000329,ads_det_000302,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000302.png,file_b4abfdbfbd364e4e,asset_38e536c33ef8c958,386,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_38e536c33ef8c958,
ann_000330,ads_det_000303,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000303.png,file_556f31a88706451b,asset_436dd4201776d052,468,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_436dd4201776d052,
ann_000331,ads_det_000304,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000304.png,file_62b389c398b0573e,asset_5e08214de4503d4b,469,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_5e08214de4503d4b,
ann_000332,ads_det_000305,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000305.png,file_101f6ee53a1779d3,asset_e5b57ad112f91be0,465,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_e5b57ad112f91be0,
ann_000333,ads_det_000306,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000306.png,file_390a3f6b2f92ac6f,asset_6a696dcfd7734dc6,574,16.372,23.814,96.744,43.163,action_candidate,positive,action_target,actionable,content:asset_6a696dcfd7734dc6,
ann_000334,ads_det_000307,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000307.png,file_e6e8dd2d4ac5ae47,asset_4b3324fd93fa27ac,546,22.326,19.349,87.814,43.163,action_candidate,positive,action_target,actionable,content:asset_4b3324fd93fa27ac,
ann_000335,ads_det_000308,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000308.png,file_9a9d085b7e6bc03c,asset_ec023aeb11d9c4a1,374,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_ec023aeb11d9c4a1,
ann_000336,ads_det_000309,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000309.png,file_9051449ea9acf342,asset_691999083f0599dd,472,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_691999083f0599dd,
ann_000337,ads_det_000310,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000310.png,file_c98c54dbe8db6a97,asset_06f5554f0c2c53ef,604,890.047,154.791,49.116,47.628,action_candidate,positive,action_target,actionable,content:asset_06f5554f0c2c53ef,
ann_000338,ads_det_000311,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000311.png,file_5e3338b564fbeaad,asset_c39788ad13048456,339,899.241,16.709,47.089,42.532,action_candidate,positive,action_target,actionable,content:asset_c39788ad13048456,
ann_000339,ads_det_000312,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000312.png,file_85659bafe8adda57,asset_7d42d9fa97ee34fa,387,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_7d42d9fa97ee34fa,
ann_000340,ads_det_000313,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000313.png,file_b0779ea5b2962054,asset_84829a188efd056a,474,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_84829a188efd056a,
ann_000341,ads_det_000314,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000314.png,file_53ff9c1b4ced5df3,asset_1c21ba94a6f3f2b4,596,19.349,19.349,47.628,46.140,action_candidate,positive,action_target,actionable,content:asset_1c21ba94a6f3f2b4,
ann_000342,ads_det_000315,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000315.png,file_46f9cf79e87cca8f,asset_8a105686d62d0afe,388,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_8a105686d62d0afe,
ann_000343,ads_det_000316,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000316.png,file_6e9b490b89a95760,asset_7a3643f48f8676ff,594,19.349,19.349,47.628,46.140,action_candidate,positive,action_target,actionable,content:asset_7a3643f48f8676ff,
ann_000344,ads_det_000317,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000317.png,file_118ccccd700b3f80,asset_c289a1a1431e6f2c,389,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_c289a1a1431e6f2c,
ann_000345,ads_det_000318,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000318.png,file_b31adb46af07f477,asset_7217adfd3f655754,463,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_7217adfd3f655754,
ann_000346,ads_det_000319,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000319.png,file_d63a1e8ca24ef92a,asset_19bbc349541cbdd7,549,17.661,21.445,54.244,45.414,action_candidate,positive,action_target,actionable,content:asset_19bbc349541cbdd7,
ann_000347,ads_det_000320,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000320.png,file_9a2c24f6fb1e42af,asset_99a9b81e66b3c18e,556,23.968,21.445,30.276,26.491,action_candidate,positive,action_target,actionable,content:asset_99a9b81e66b3c18e,
ann_000348,ads_det_000321,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000321.png,file_7564eb45cf9c8528,asset_b7cd20a5945beb9f,412,476.846,26.491,31.537,26.491,action_candidate,positive,action_target,actionable,content:asset_b7cd20a5945beb9f,
ann_000349,ads_det_000322,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000322.png,file_dee9e1c4961009d7,asset_5c23620cad7b6430,390,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_5c23620cad7b6430,
ann_000350,ads_det_000323,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000323.png,file_b75fd60209dcab2f,asset_3689572352d168b4,466,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_3689572352d168b4,
ann_000351,ads_det_000324,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000324.png,file_1b48c02f71399e8f,asset_eae065bae3dae185,595,19.349,19.349,47.628,46.140,action_candidate,positive,action_target,actionable,content:asset_eae065bae3dae185,
ann_000352,ads_det_000325,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000325.png,file_7557169e920e7e8c,asset_c2e7d538874140e7,375,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_c2e7d538874140e7,
ann_000353,ads_det_000326,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000326.png,file_d1d97a90eae690d7,asset_a69fe5f84a766564,475,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_a69fe5f84a766564,
ann_000354,ads_det_000327,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000327.png,file_0573961976a03050,asset_3eeb22b551675460,530,903.442,19.349,41.674,34.233,action_candidate,positive,action_target,actionable,content:asset_3eeb22b551675460,
ann_000355,ads_det_000328,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000328.png,file_71fb755338f3f257,asset_d5d4b83c327b5c49,391,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_d5d4b83c327b5c49,
ann_000356,ads_det_000329,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000329.png,file_0be5a71b43dcde7d,asset_53310d81fb5be3a1,467,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_53310d81fb5be3a1,
ann_000357,ads_det_000330,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000330.png,file_3cb5ed7cc8311040,asset_ec83c2c1ebe46b39,409,907.907,16.372,38.698,37.209,action_candidate,positive,action_target,actionable,content:asset_ec83c2c1ebe46b39,
ann_000358,ads_det_000331,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000331.png,file_f5bfff148bf4ce72,asset_e73a3b24297bf494,392,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_e73a3b24297bf494,
ann_000359,ads_det_000332,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000332.png,file_aa7cd9606ae8f5d7,asset_136f52c915f46d70,464,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_136f52c915f46d70,
ann_000360,ads_det_000333,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000333.png,file_83db19d2f3f8e426,asset_c5ad53230f43a74c,414,907.907,16.372,41.674,37.209,action_candidate,positive,action_target,actionable,content:asset_c5ad53230f43a74c,
ann_000361,ads_det_000334,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000334.png,file_036daca5cd5d1f0f,asset_f7d2bc8e25e6c590,393,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_f7d2bc8e25e6c590,
ann_000362,ads_det_000335,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000335.png,file_cbb027d36f2e614e,asset_f20bab74d4e23683,473,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_f20bab74d4e23683,
ann_000363,ads_det_000336,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000336.png,file_845b4e90e4ecb54a,asset_9f183babb0c335e7,483,906.419,11.907,38.698,40.186,action_candidate,positive,action_target,actionable,content:asset_9f183babb0c335e7,
ann_000364,ads_det_000337,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000337.png,file_444f77f1bfc574ad,asset_94c5feb948404354,394,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_94c5feb948404354,
ann_000365,ads_det_000338,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000338.png,file_beb2aab2858ef578,asset_dfeb5891e30fb61a,470,278.326,336.372,96.744,26.791,action_candidate,positive,action_target,actionable,content:asset_dfeb5891e30fb61a,
ann_000366,ads_det_000339,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000339.png,file_9d153f88c277c238,asset_8a27add9c53ecdd9,536,898.977,14.884,50.605,38.698,action_candidate,positive,action_target,actionable,content:asset_8a27add9c53ecdd9,
ann_000367,ads_det_000340,vision_platform\ads\datasets\detector\action_candidate_20260719\images\ads_det_000340.png,file_e8d82399b8282a4f,asset_8449dbc48899b49d,376,418.233,139.907,120.558,35.721,action_candidate,positive,action_target,actionable,content:asset_8449dbc48899b49d,
