annotation_id,screen_id,image_path,original_path,instance_id,content_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label_kind,label_source,annotation_completeness,legacy_bbox_class,legacy_bbox_label,proposal_source,template_name,screen_change_score,split_group,split
v2_ann_000749,vis_det_v2_000668,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000668.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095042_528\pre_click.png,,,,906.000,26.000,37.000,14.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_10.png,134.53965277777777,session:ads2_click_success_20260713_095042_528,train
v2_ann_000750,vis_det_v2_000669,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000669.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095100_859\pre_click.png,,,,462.000,354.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,72.033125,session:ads2_click_success_20260713_095100_859,train
v2_ann_000751,vis_det_v2_000670,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000670.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095207_013\pre_click.png,,,,913.000,25.000,29.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_8.png,69.271875,session:ads2_click_success_20260713_095207_013,train
v2_ann_000752,vis_det_v2_000671,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000671.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095225_035\pre_click.png,,,,599.000,352.000,38.000,24.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_3.png,64.64819444444444,session:ads2_click_success_20260713_095225_035,train
v2_ann_000753,vis_det_v2_000672,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000672.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095331_314\pre_click.png,,,,904.000,12.000,43.000,46.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,ad_issue_20260606_045316_roi_0.png,146.84416666666667,session:ads2_click_success_20260713_095331_314,train
v2_ann_000754,vis_det_v2_000673,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000673.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095349_700\pre_click.png,,,,738.000,352.000,38.000,24.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_3.png,98.44555555555556,session:ads2_click_success_20260713_095349_700,train
v2_ann_000755,vis_det_v2_000674,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000674.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095453_234\pre_click.png,,,,907.000,22.000,36.000,26.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_5.png,95.82791666666667,session:ads2_click_success_20260713_095453_234,train
v2_ann_000756,vis_det_v2_000675,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000675.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095511_360\pre_click.png,,,,738.000,352.000,38.000,24.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_3.png,55.85666666666667,session:ads2_click_success_20260713_095511_360,train
v2_ann_000757,vis_det_v2_000676,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000676.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095617_140\pre_click.png,,,,906.000,26.000,37.000,14.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_10.png,120.43326388888889,session:ads2_click_success_20260713_095617_140,train
v2_ann_000758,vis_det_v2_000677,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000677.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095859_772\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,76.64118055555555,session:ads2_click_success_20260713_095859_772,train
v2_ann_000759,vis_det_v2_000678,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000678.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095949_902\pre_click.png,,,,912.000,26.000,31.000,18.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_glyph,__glyph_glyph_skip_next.png,157.58430555555555,session:ads2_click_success_20260713_095949_902,train
v2_ann_000760,vis_det_v2_000679,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000679.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095959_600\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,75.71604166666667,session:ads2_click_success_20260713_095959_600,train
v2_ann_000761,vis_det_v2_000680,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000680.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100053_163\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,53.03319444444445,session:ads2_click_success_20260713_100053_163,train
v2_ann_000762,vis_det_v2_000681,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000681.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100132_667\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,57.803263888888885,session:ads2_click_success_20260713_100132_667,train
v2_ann_000763,vis_det_v2_000682,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000682.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100156_787\pre_click.png,,,,911.000,25.000,40.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_24.png,67.56020833333334,session:ads2_click_success_20260713_100156_787,train
v2_ann_000764,vis_det_v2_000683,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000683.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100208_161\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,57.7875,session:ads2_click_success_20260713_100208_161,train
v2_ann_000765,vis_det_v2_000684,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000684.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100244_003\pre_click.png,,,,913.000,25.000,29.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_8.png,68.47833333333334,session:ads2_click_success_20260713_100244_003,train
v2_ann_000766,vis_det_v2_000685,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000685.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100301_337\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,60.82256944444445,session:ads2_click_success_20260713_100301_337,train
v2_ann_000767,vis_det_v2_000686,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000686.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100319_204\pre_click.png,,,,30.000,29.000,74.000,23.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_11.png,53.31055555555555,session:ads2_click_success_20260713_100319_204,train
v2_ann_000768,vis_det_v2_000687,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000687.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100332_771\pre_click.png,,,,21.000,24.000,87.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_15.png,95.7575,session:ads2_click_success_20260713_100332_771,train
v2_ann_000769,vis_det_v2_000688,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000688.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100345_889\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,64.25708333333333,session:ads2_click_success_20260713_100345_889,train
v2_ann_000770,vis_det_v2_000689,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000689.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100447_093\pre_click.png,,,,904.000,12.000,43.000,46.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,ad_issue_20260606_045316_roi_0.png,145.89305555555555,session:ads2_click_success_20260713_100447_093,train
v2_ann_000771,vis_det_v2_000690,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000690.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_101942_470\pre_click.png,,,,878.000,354.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,38.000625,session:ads2_click_success_20260713_101942_470,train
v2_ann_000772,vis_det_v2_000691,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000691.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102027_859\pre_click.png,,,,878.000,354.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,49.305625,session:ads2_click_success_20260713_102027_859,train
v2_ann_000773,vis_det_v2_000692,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000692.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102134_709\pre_click.png,,,,907.000,22.000,36.000,26.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_5.png,89.51138888888889,session:ads2_click_success_20260713_102134_709,train
v2_ann_000774,vis_det_v2_000693,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000693.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102152_561\pre_click.png,,,,462.000,354.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,54.13951388888889,session:ads2_click_success_20260713_102152_561,train
v2_ann_000775,vis_det_v2_000694,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000694.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102257_097\pre_click.png,,,,906.000,26.000,37.000,14.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_10.png,120.30916666666667,session:ads2_click_success_20260713_102257_097,train
v2_ann_000776,vis_det_v2_000695,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000695.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102315_017\pre_click.png,,,,599.000,352.000,38.000,24.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_3.png,56.673541666666665,session:ads2_click_success_20260713_102315_017,train
v2_ann_000777,vis_det_v2_000696,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000696.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102419_119\pre_click.png,,,,906.000,26.000,37.000,14.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_10.png,126.40819444444445,session:ads2_click_success_20260713_102419_119,train
v2_ann_000778,vis_det_v2_000697,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000697.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102437_108\pre_click.png,,,,738.000,352.000,38.000,24.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_3.png,57.04958333333333,session:ads2_click_success_20260713_102437_108,train
v2_ann_000779,vis_det_v2_000698,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000698.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102508_020\pre_click.png,,,,907.000,22.000,36.000,26.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_5.png,184.78090277777778,session:ads2_click_success_20260713_102508_020,train
v2_ann_000780,vis_det_v2_000699,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000699.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\pre_click.png,,,,738.000,352.000,38.000,24.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_3.png,62.526875,session:ads2_click_success_20260713_102525_452,train
v2_ann_000781,vis_det_v2_000700,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000700.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102601_006\pre_click.png,,,,913.000,25.000,29.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_8.png,179.64375,session:ads2_click_success_20260713_102601_006,train
v2_ann_000782,vis_det_v2_000701,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000701.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,76.799375,session:ads2_click_success_20260713_102831_533,train
v2_ann_000783,vis_det_v2_000702,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000702.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102840_468\pre_click.png,,,,513.000,106.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,19.960277777777776,session:ads2_click_success_20260713_102840_468,train
v2_ann_000784,vis_det_v2_000703,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000703.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102941_228\pre_click.png,,,,911.000,24.000,32.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_9.png,34.56451388888889,session:ads2_click_success_20260713_102941_228,train
v2_ann_000785,vis_det_v2_000704,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000704.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,75.7825,session:ads2_click_success_20260713_102950_486,train
v2_ann_000786,vis_det_v2_000705,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000705.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103043_470\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,48.46951388888889,session:ads2_click_success_20260713_103043_470,train
v2_ann_000787,vis_det_v2_000706,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000706.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103123_852\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,72.90020833333334,session:ads2_click_success_20260713_103123_852,train
v2_ann_000788,vis_det_v2_000707,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000707.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103231_073\pre_click.png,,,,907.000,22.000,36.000,26.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_5.png,90.93326388888889,session:ads2_click_success_20260713_103231_073,train
v2_ann_000789,vis_det_v2_000708,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000708.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103248_223\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,54.38506944444445,session:ads2_click_success_20260713_103248_223,train
v2_ann_000790,vis_det_v2_000709,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000709.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103353_299\pre_click.png,,,,906.000,26.000,37.000,14.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_10.png,118.47340277777778,session:ads2_click_success_20260713_103353_299,train
v2_ann_000791,vis_det_v2_000710,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000710.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103411_857\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,66.2545138888889,session:ads2_click_success_20260713_103411_857,train
v2_ann_000792,vis_det_v2_000711,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000711.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103511_714\pre_click.png,,,,904.000,12.000,43.000,46.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,ad_issue_20260606_045316_roi_0.png,95.8404861111111,session:ads2_click_success_20260713_103511_714,train
v2_ann_000793,vis_det_v2_000712,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000712.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103528_711\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,70.45395833333333,session:ads2_click_success_20260713_103528_711,train
v2_ann_000794,vis_det_v2_000713,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000713.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_103600_510\pre_click.png,,,,912.000,26.000,31.000,18.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_glyph,__glyph_glyph_skip_next.png,125.70527777777778,session:ads2_click_success_20260713_103600_510,train
v2_ann_000795,vis_det_v2_000714,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000714.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132307_180\pre_click.png,,,,376.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,7.821736111111111,session:ads2_click_success_20260713_132307_180,train
v2_ann_000796,vis_det_v2_000715,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000715.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132413_787\pre_click.png,,,,904.000,12.000,43.000,46.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,ad_issue_20260606_045316_roi_0.png,103.57451388888889,session:ads2_click_success_20260713_132413_787,train
v2_ann_000797,vis_det_v2_000716,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000716.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,133.00069444444443,session:ads2_click_success_20260713_132432_330,train
v2_ann_000798,vis_det_v2_000717,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000717.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132506_535\pre_click.png,,,,913.000,25.000,29.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_8.png,98.833125,session:ads2_click_success_20260713_132506_535,train
v2_ann_000799,vis_det_v2_000718,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000718.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132517_247\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.74555555555555,session:ads2_click_success_20260713_132517_247,train
v2_ann_000800,vis_det_v2_000719,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000719.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,84.18513888888889,session:ads2_click_success_20260713_132525_866,train
v2_ann_000801,vis_det_v2_000720,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000720.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132603_698\pre_click.png,,,,906.000,26.000,37.000,14.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_10.png,232.67236111111112,session:ads2_click_success_20260713_132603_698,train
v2_ann_000802,vis_det_v2_000721,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000721.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132613_620\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.94777777777777,session:ads2_click_success_20260713_132613_620,train
v2_ann_000803,vis_det_v2_000722,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000722.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135019_884\pre_click.png,,,,376.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,83.94611111111111,session:ads2_click_success_20260713_135019_884,train
v2_ann_000804,vis_det_v2_000723,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000723.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135039_335\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.69506944444444,session:ads2_click_success_20260713_135039_335,train
v2_ann_000805,vis_det_v2_000724,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000724.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,133.25277777777777,session:ads2_click_success_20260713_135045_291,train
v2_ann_000806,vis_det_v2_000725,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000725.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135103_925\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,80.32826388888888,session:ads2_click_success_20260713_135103_925,train
v2_ann_000807,vis_det_v2_000726,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000726.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135109_301\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.76895833333333,session:ads2_click_success_20260713_135109_301,train
v2_ann_000808,vis_det_v2_000727,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000727.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,133.23270833333333,session:ads2_click_success_20260713_135115_758,train
v2_ann_000809,vis_det_v2_000728,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000728.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135134_191\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,91.7057638888889,session:ads2_click_success_20260713_135134_191,train
v2_ann_000810,vis_det_v2_000729,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000729.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135139_606\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.78194444444445,session:ads2_click_success_20260713_135139_606,train
v2_ann_000811,vis_det_v2_000730,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000730.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,133.21833333333333,session:ads2_click_success_20260713_135145_455,train
