image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01543_x_mark_asset_13acf9a7cca0ad2b_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260719_103802_890,file_cfc9f8a9f9787a6a,asset_13acf9a7cca0ad2b,vision_platform\ads\runtime_collection\click_success\click_success_20260719_103802_890\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01544_got_asset_467398e8280af819_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_103807_546,file_1a8cb73ec20d045c,asset_467398e8280af819,vision_platform\ads\runtime_collection\click_success\click_success_20260719_103807_546\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01545_free_asset_d39eaaf081574a79_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_104040_426,file_420dd233b896153e,asset_d39eaaf081574a79,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104040_426\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01546_got_asset_238a677b6bb07391_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_104058_778,file_9c99b83f3a29d415,asset_238a677b6bb07391,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104058_778\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01547_free_asset_fac9e420afb5975f_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_104104_182,file_2426ee769f4abe89,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104104_182\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01548_x_mark_asset_3603e8e8712294aa_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260719_104121_989,file_d034943d03d77e02,asset_3603e8e8712294aa,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104121_989\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01549_got_asset_38527cf92e25693c_weak_click_success.png,got,0,0,0,0,0,1,0,val,click_success:ads2_click_success_20260719_104126_971,file_534517b5e5750bff,asset_38527cf92e25693c,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104126_971\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01550_free_asset_fac9e420afb5975f_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_104132_340,file_2e846684cd9aad24,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104132_340\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01551_got_asset_b3a4860424514d1f_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_104155_349,file_e848269ae39e5699,asset_b3a4860424514d1f,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104155_349\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01552_free_asset_fac9e420afb5975f_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_104200_678,file_a143df80ec833cac,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104200_678\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01553_x_mark_asset_dfe2e766e76863a7_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260719_104218_527,file_8469cf17b409d095,asset_dfe2e766e76863a7,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104218_527\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01554_got_asset_7e4feb31d14e8922_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_104223_529,file_f4cc80aeb6b6d5d1,asset_7e4feb31d14e8922,vision_platform\ads\runtime_collection\click_success\click_success_20260719_104223_529\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01555_free_asset_83b91869426baa8c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110246_831,file_df5b44dcd75cb691,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110246_831\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01556_x_mark_asset_6077d524a5b5e6a7_weak_click_success.png,x_mark,1,0,0,0,0,0,0,val,click_success:ads2_click_success_20260719_110304_494,file_4adfaeb9a426db4d,asset_6077d524a5b5e6a7,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110304_494\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01557_got_asset_4eb67785313f2467_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_110309_257,file_f4731379d4060cf1,asset_4eb67785313f2467,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110309_257\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01558_free_asset_83b91869426baa8c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110315_415,file_a14c54ba644a34d7,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110315_415\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01559_x_mark_asset_11f12a7a90864764_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260719_110333_073,file_97950cf882acea2c,asset_11f12a7a90864764,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110333_073\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01560_got_asset_9c496a42e571c5ba_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_110337_799,file_a09d7c11e9a933ad,asset_9c496a42e571c5ba,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110337_799\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01561_free_asset_f969550042dd8a5c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110343_870,file_65f22ff4266506ba,asset_f969550042dd8a5c,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110343_870\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01562_x_mark_asset_30c8ee229aa044f4_weak_click_success.png,x_mark,1,0,0,0,0,0,0,val,click_success:ads2_click_success_20260719_110401_544,file_810c32c164d82bd9,asset_30c8ee229aa044f4,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110401_544\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01563_got_asset_3b1598dfb6523404_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_110406_245,file_f9c52a32f670ff22,asset_3b1598dfb6523404,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110406_245\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01564_free_asset_0f62c98e529b3d06_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110412_722,file_c12fe103cee0fc64,asset_0f62c98e529b3d06,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110412_722\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01565_x_mark_asset_324bfa5f5548285f_weak_click_success.png,x_mark,1,0,0,0,0,0,0,test,click_success:ads2_click_success_20260719_110430_386,file_c856a81994b4f558,asset_324bfa5f5548285f,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110430_386\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01566_got_asset_987fc2629b972d16_weak_click_success.png,got,0,0,0,0,0,1,0,val,click_success:ads2_click_success_20260719_110435_162,file_9f7faf2e8124f760,asset_987fc2629b972d16,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110435_162\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01567_free_asset_cd28afeb00146427_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110441_599,file_1e8a7156bd6f7696,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110441_599\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01568_x_mark_asset_ee8d8097b6a92785_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260719_110459_134,file_bf291f9b659c5023,asset_ee8d8097b6a92785,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110459_134\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01569_got_asset_1071a09cd9d6f5e5_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_110503_846,file_9a54debdff6d292d,asset_1071a09cd9d6f5e5,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110503_846\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01570_free_asset_cd28afeb00146427_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110510_259,file_efa4139e97e7da52,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110510_259\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01571_x_mark_asset_2117e8b585c0bc87_weak_click_success.png,x_mark,1,0,0,0,0,0,0,test,click_success:ads2_click_success_20260719_110527_965,file_bc4dad08011d931a,asset_2117e8b585c0bc87,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110527_965\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01572_got_asset_11b6d689b1b02e99_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_110532_655,file_84155f6b61cdfea8,asset_11b6d689b1b02e99,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110532_655\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01573_free_asset_02c72c16cadd5f8d_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110835_052,file_dce2d9abb465876a,asset_02c72c16cadd5f8d,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110835_052\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01574_x_mark_asset_5b6b562947e71af4_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260719_110853_198,file_f211a63f4099fd6e,asset_5b6b562947e71af4,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110853_198\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01575_got_asset_ccd88a194d3dfea3_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_110858_386,file_66419c8b4e8e8706,asset_ccd88a194d3dfea3,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110858_386\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01576_free_asset_fac9e420afb5975f_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110903_943,file_8779fdd540ce93ff,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110903_943\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01577_got_asset_fecd57174f827e15_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_110927_172,file_56a9936df5a9229d,asset_fecd57174f827e15,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110927_172\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01578_free_asset_fac9e420afb5975f_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260719_110932_725,file_f3ec0d84e601345c,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110932_725\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01579_x_mark_asset_186ef5c07473c5f7_weak_click_success.png,x_mark,1,0,0,0,0,0,0,test,click_success:ads2_click_success_20260719_110950_797,file_5e4805e37d5ba22e,asset_186ef5c07473c5f7,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110950_797\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01580_got_asset_5bb9012847576afa_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260719_110955_875,file_4635ef796b1c008b,asset_5bb9012847576afa,vision_platform\ads\runtime_collection\click_success\click_success_20260719_110955_875\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01581_free_asset_83b91869426baa8c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102145_198,file_51eb23daf76e51e4,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102145_198\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01582_x_mark_asset_324bfa5f5548285f_weak_click_success.png,x_mark,1,0,0,0,0,0,0,test,click_success:ads2_click_success_20260720_102205_472,file_2a62b392efe49876,asset_324bfa5f5548285f,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102205_472\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01583_got_asset_00e88472d7e533a9_weak_click_success.png,got,0,0,0,0,0,1,0,val,click_success:ads2_click_success_20260720_102211_252,file_34fd3157d708c58c,asset_00e88472d7e533a9,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102211_252\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01584_free_asset_83b91869426baa8c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102219_719,file_12d454f0c290c44e,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102219_719\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01585_x_mark_asset_084604e3c14f1e41_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_102239_632,file_c06be608fd01a599,asset_084604e3c14f1e41,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102239_632\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01586_got_asset_eda752d44b1eb2ed_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_102245_381,file_16ed36ead9db5a4d,asset_eda752d44b1eb2ed,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102245_381\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01587_free_asset_f969550042dd8a5c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102253_728,file_92b6fba8a0659b52,asset_f969550042dd8a5c,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102253_728\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01588_x_mark_asset_90ce48e4e47a01c1_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_102313_490,file_ead9736507b95ead,asset_90ce48e4e47a01c1,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102313_490\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01589_got_asset_329e4c8c749f75a2_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_102319_344,file_e3af79cf488391fd,asset_329e4c8c749f75a2,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102319_344\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01590_free_asset_0f62c98e529b3d06_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102328_252,file_cc9e6eabd91c2b75,asset_0f62c98e529b3d06,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102328_252\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01591_x_mark_asset_13acf9a7cca0ad2b_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_102347_512,file_62e399c9df7285e1,asset_13acf9a7cca0ad2b,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102347_512\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01592_got_asset_567f83aa507c9aba_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_102353_115,file_075e0f3f985fffd0,asset_567f83aa507c9aba,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102353_115\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01593_free_asset_cd28afeb00146427_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102402_398,file_9b0079b65cb7b308,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102402_398\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01594_x_mark_asset_e8822aa822828f68_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_102422_458,file_bc403ba9a1b7ed34,asset_e8822aa822828f68,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102422_458\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01595_got_asset_3c688013e09fb33a_weak_click_success.png,got,0,0,0,0,0,1,0,val,click_success:ads2_click_success_20260720_102428_051,file_a7c96aa4ae27c7f8,asset_3c688013e09fb33a,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102428_051\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01596_free_asset_cd28afeb00146427_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102436_999,file_66d284af1914dc4d,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102436_999\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01597_x_mark_asset_3d80fc7784fdd413_weak_click_success.png,x_mark,1,0,0,0,0,0,0,val,click_success:ads2_click_success_20260720_102456_996,file_ca3b661bed1a673b,asset_3d80fc7784fdd413,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102456_996\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01598_got_asset_6ef8728dbc62d0f3_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_102502_935,file_4d5d2ef71d986598,asset_6ef8728dbc62d0f3,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102502_935\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01599_free_asset_02c72c16cadd5f8d_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102821_079,file_d5a90696cb2f462d,asset_02c72c16cadd5f8d,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102821_079\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01600_x_mark_asset_3d80fc7784fdd413_weak_click_success.png,x_mark,1,0,0,0,0,0,0,val,click_success:ads2_click_success_20260720_102841_118,file_0c14954cfe71a4c6,asset_3d80fc7784fdd413,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102841_118\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01601_got_asset_0e179229890f4698_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_102847_376,file_684df912700209fb,asset_0e179229890f4698,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102847_376\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01602_free_asset_fac9e420afb5975f_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102854_394,file_5cdd6ed1bafdef16,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102854_394\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01603_got_asset_4b952a87b814c564_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_102921_331,file_3ed80fd18cd053bd,asset_4b952a87b814c564,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102921_331\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01604_free_asset_fac9e420afb5975f_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_102928_462,file_865131136a190b8a,asset_fac9e420afb5975f,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102928_462\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01605_x_mark_asset_90ce48e4e47a01c1_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_102948_036,file_63df63c8594f29d8,asset_90ce48e4e47a01c1,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102948_036\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01606_got_asset_2a634d1af8a10a6b_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_102953_978,file_6ed345e9a7253ab3,asset_2a634d1af8a10a6b,vision_platform\ads\runtime_collection\click_success\click_success_20260720_102953_978\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01607_free_asset_83b91869426baa8c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_105850_956,file_7f409d3036f0b8b5,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260720_105850_956\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01608_x_mark_asset_11f12a7a90864764_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_105911_205,file_6bbaa2029d77f109,asset_11f12a7a90864764,vision_platform\ads\runtime_collection\click_success\click_success_20260720_105911_205\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01609_got_asset_8dca5e53bda5ec49_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_105916_754,file_dc715e1d53889266,asset_8dca5e53bda5ec49,vision_platform\ads\runtime_collection\click_success\click_success_20260720_105916_754\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01610_free_asset_83b91869426baa8c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_105925_334,file_b0d3679a139877aa,asset_83b91869426baa8c,vision_platform\ads\runtime_collection\click_success\click_success_20260720_105925_334\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01611_x_mark_asset_e8822aa822828f68_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_105944_868,file_e7e161e0d6544552,asset_e8822aa822828f68,vision_platform\ads\runtime_collection\click_success\click_success_20260720_105944_868\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01612_got_asset_75d0fd38c51375fc_weak_click_success.png,got,0,0,0,0,0,1,0,train,click_success:ads2_click_success_20260720_105950_883,file_3cc45aba8d2e31dc,asset_75d0fd38c51375fc,vision_platform\ads\runtime_collection\click_success\click_success_20260720_105950_883\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01613_free_asset_f969550042dd8a5c_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_110000_529,file_c40894e231fcbb66,asset_f969550042dd8a5c,vision_platform\ads\runtime_collection\click_success\click_success_20260720_110000_529\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01614_x_mark_asset_9f8d5158728c2003_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_110020_511,file_66cc10c1e1cde150,asset_9f8d5158728c2003,vision_platform\ads\runtime_collection\click_success\click_success_20260720_110020_511\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01615_got_asset_f43ed7a310c459a2_weak_click_success.png,got,0,0,0,0,0,1,0,val,click_success:ads2_click_success_20260720_110026_161,file_928204988581169c,asset_f43ed7a310c459a2,vision_platform\ads\runtime_collection\click_success\click_success_20260720_110026_161\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01616_free_asset_0f62c98e529b3d06_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_110035_141,file_33de0286e18de61a,asset_0f62c98e529b3d06,vision_platform\ads\runtime_collection\click_success\click_success_20260720_110035_141\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01617_x_mark_asset_282b885a3f4a5500_weak_click_success.png,x_mark,1,0,0,0,0,0,0,train,click_success:ads2_click_success_20260720_110055_115,file_b6f14eb1f2209fbf,asset_282b885a3f4a5500,vision_platform\ads\runtime_collection\click_success\click_success_20260720_110055_115\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01618_got_asset_ea1cb84d624a9eb1_weak_click_success.png,got,0,0,0,0,0,1,0,test,click_success:ads2_click_success_20260720_110100_889,file_d4f89136e327ab1d,asset_ea1cb84d624a9eb1,vision_platform\ads\runtime_collection\click_success\click_success_20260720_110100_889\crops\bbox.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_01619_free_asset_cd28afeb00146427_weak_click_success.png,free,0,0,0,0,1,0,0,train,click_success:ads2_click_success_20260720_110110_358,file_5d71be14cd0c282d,asset_cd28afeb00146427,vision_platform\ads\runtime_collection\click_success\click_success_20260720_110110_358\crops\bbox.png,0
